"season","posteam","week","player_id","full_name","position","pass_attempt","rec_attempt","rush_attempt","pass_air_yards","rec_air_yards","pass_completions","receptions","pass_completions_exp","receptions_exp","pass_yards_gained","rec_yards_gained","rush_yards_gained","pass_yards_gained_exp","rec_yards_gained_exp","rush_yards_gained_exp","pass_touchdown","rec_touchdown","rush_touchdown","pass_touchdown_exp","rec_touchdown_exp","rush_touchdown_exp","pass_two_point_conv","rec_two_point_conv","rush_two_point_conv","pass_first_down","rec_first_down","rush_first_down","pass_interception","rec_interception","pass_interception_exp","rec_interception_exp","rec_fumble_lost","rush_fumble_lost","pass_fantasy_points_exp","rec_fantasy_points_exp","rush_fantasy_points_exp","pass_fantasy_points","rec_fantasy_points","rush_fantasy_points","total_yards_gained","total_yards_gained_exp","total_touchdown","total_touchdown_exp","total_first_down","total_first_down_exp","total_fantasy_points","total_fantasy_points_exp","pass_completions_diff","receptions_diff","pass_yards_gained_diff","rec_yards_gained_diff","rush_yards_gained_diff","pass_touchdown_diff","rec_touchdown_diff","rush_touchdown_diff","pass_first_down_diff","rec_first_down_diff","rush_first_down_diff","pass_fantasy_points_diff","rec_fantasy_points_diff","rush_fantasy_points_diff","total_yards_gained_diff","total_touchdown_diff","total_fantasy_points_diff","pass_attempt_team","rec_attempt_team","rush_attempt_team","pass_air_yards_team","rec_air_yards_team","pass_completions_team","receptions_team","pass_completions_exp_team","receptions_exp_team","pass_yards_gained_team","rec_yards_gained_team","rush_yards_gained_team","pass_yards_gained_exp_team","rec_yards_gained_exp_team","rush_yards_gained_exp_team","pass_touchdown_team","rec_touchdown_team","rush_touchdown_team","pass_touchdown_exp_team","rec_touchdown_exp_team","rush_touchdown_exp_team","pass_two_point_conv_team","rec_two_point_conv_team","rush_two_point_conv_team","pass_first_down_team","rec_first_down_team","rush_first_down_team","pass_interception_team","rec_interception_team","pass_interception_exp_team","rec_interception_exp_team","rec_fumble_lost_team","rush_fumble_lost_team","pass_fantasy_points_exp_team","rec_fantasy_points_exp_team","rush_fantasy_points_exp_team","pass_fantasy_points_team","rec_fantasy_points_team","rush_fantasy_points_team","pass_completions_diff_team","receptions_diff_team","pass_yards_gained_diff_team","rec_yards_gained_diff_team","rush_yards_gained_diff_team","pass_touchdown_diff_team","rec_touchdown_diff_team","rush_touchdown_diff_team","pass_first_down_diff_team","rec_first_down_diff_team","rush_first_down_diff_team","pass_interception_diff_team","rec_interception_diff_team","pass_fantasy_points_diff_team","rec_fantasy_points_diff_team","rush_fantasy_points_diff_team","total_yards_gained_team","total_yards_gained_exp_team","total_yards_gained_diff_team","total_touchdown_team","total_touchdown_exp_team","total_touchdown_diff_team","total_first_down_team","total_first_down_exp_team","total_fantasy_points_team","total_fantasy_points_exp_team","total_fantasy_points_diff_team"
"2023","GB",2,"00-0036265","A.J. Dillon","RB",0,1,15,0,4,0,1,0,0.78,0,8,55,0,7.66,62.97,0,0,0,0,0,0.12,0,0,0,0,0,3,0,0,0,0.01,0,0,0,1.55,6.99,0,1.8,5.5,63,70.63,0,0.12,3,4.61,7.3,8.54,0,0.22,0,0.34,-7.97,0,0,-0.12,0,-0.3,-1.31,0,0.25,-1.49,-7.63,-0.12,-1.24,25,25,21,221,221,14,14,16.38,16.39,151,151,84,187.61,187.63,87.17,3,3,0,1.05,1.04,0.19,0,0,0,10,10,4,0,0,0.62,0.63,0,0,10.49,41.47,9.85,18.04,47.1,8.4,-2.38,-2.39,-36.61,-36.63,-3.17,1.95,1.96,-0.19,-0.619999999999999,-0.62,-1.42,-0.62,-0.63,7.55,5.63,-1.45,235,274.8,-39.8,3,1.23,1.77,14,16.04,55.5,51.32,4.18
"2023","GB",2,"00-0038393","Dontayvion Wicks","WR",0,4,0,0,59,0,2,0,2.2,0,40,0,0,37.99,0,0,1,0,0,0.34,0,0,0,0,0,2,0,0,0,0,0.11,0,0,0,8.05,0,0,12,0,40,37.99,1,0.34,2,2.33,12,8.05,0,-0.2,0,2.01,0,0,0.66,0,0,-0.33,0,0,3.95,0,2.01,0.66,3.95,25,25,21,221,221,14,14,16.38,16.39,151,151,84,187.61,187.63,87.17,3,3,0,1.05,1.04,0.19,0,0,0,10,10,4,0,0,0.62,0.63,0,0,10.49,41.47,9.85,18.04,47.1,8.4,-2.38,-2.39,-36.61,-36.63,-3.17,1.95,1.96,-0.19,-0.619999999999999,-0.62,-1.42,-0.62,-0.63,7.55,5.63,-1.45,235,274.8,-39.8,3,1.23,1.77,14,16.04,55.5,51.32,4.18
"2023","GB",2,"00-0036332","Josiah Deguara","TE",0,2,0,0,-2,0,2,0,1.64,0,5,0,0,9.43,0,0,0,0,0,0.02,0,0,0,0,0,1,0,0,0,0,0.01,0,0,0,2.73,0,0,2.5,0,5,9.43,0,0.02,1,0.8,2.5,2.73,0,0.36,0,-4.43,0,0,-0.02,0,0,0.2,0,0,-0.23,0,-4.43,-0.02,-0.23,25,25,21,221,221,14,14,16.38,16.39,151,151,84,187.61,187.63,87.17,3,3,0,1.05,1.04,0.19,0,0,0,10,10,4,0,0,0.62,0.63,0,0,10.49,41.47,9.85,18.04,47.1,8.4,-2.38,-2.39,-36.61,-36.63,-3.17,1.95,1.96,-0.19,-0.619999999999999,-0.62,-1.42,-0.62,-0.63,7.55,5.63,-1.45,235,274.8,-39.8,3,1.23,1.77,14,16.04,55.5,51.32,4.18
"2023","ATL",2,"00-0033555","Mack Hollins","WR",0,6,0,0,78,0,3,0,3.46,0,60,0,0,42.98,0,0,0,0,0,0.46,0,0,0,0,0,1,0,0,0,0,0.16,0,0,0,10.54,0,0,9,0,60,42.98,0,0.46,1,1.76,9,10.54,0,-0.46,0,17.02,0,0,-0.46,0,0,-0.76,0,0,-1.54,0,17.02,-0.46,-1.54,32,32,45,247,247,19,19,20.64,20.65,237,237,211,215,215,209.56,1,1,1,2.41,2.41,1.75,0,0,0,10,10,15,1,1,0.87,0.88,0,0,16.5,56.61,31.48,11.48,48.7,27.1,-1.64,-1.65,22,22,1.44,-1.41,-1.41,-0.75,-2.19,-2.2,-0.21,0.13,0.12,-5.02,-7.91,-4.38,448,424.56,23.44,2,4.16,-2.16,25,27.41,75.8,88.09,-12.29
"2023","GB",2,"00-0037098","Samori Toure","WR",0,2,0,0,19,0,1,0,1.37,0,6,0,0,18.05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.05,0,0,0,3.2,0,0,1.6,0,6,18.05,0,0,1,1.32,1.6,3.2,0,-0.37,0,-12.05,0,0,0,0,0,-0.32,0,0,-1.6,0,-12.05,0,-1.6,25,25,21,221,221,14,14,16.38,16.39,151,151,84,187.61,187.63,87.17,3,3,0,1.05,1.04,0.19,0,0,0,10,10,4,0,0,0.62,0.63,0,0,10.49,41.47,9.85,18.04,47.1,8.4,-2.38,-2.39,-36.61,-36.63,-3.17,1.95,1.96,-0.19,-0.619999999999999,-0.62,-1.42,-0.62,-0.63,7.55,5.63,-1.45,235,274.8,-39.8,3,1.23,1.77,14,16.04,55.5,51.32,4.18
"2023","ATL",2,NA,NA,NA,0,2,0,0,16,0,0,0,1.41,0,0,0,0,17.16,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,3.36,0,0,0,0,0,17.16,0,0.04,0,0.74,0,3.36,0,-1.41,0,-17.16,0,0,-0.04,0,0,-0.74,0,0,-3.36,0,-17.16,-0.04,-3.36,32,32,45,247,247,19,19,20.64,20.65,237,237,211,215,215,209.56,1,1,1,2.41,2.41,1.75,0,0,0,10,10,15,1,1,0.87,0.88,0,0,16.5,56.61,31.48,11.48,48.7,27.1,-1.64,-1.65,22,22,1.44,-1.41,-1.41,-0.75,-2.19,-2.2,-0.21,0.13,0.12,-5.02,-7.91,-4.38,448,424.56,23.44,2,4.16,-2.16,25,27.41,75.8,88.09,-12.29
"2023","GB",2,"00-0038465","Malik Heath","WR",0,1,0,0,4,0,0,0,0.71,0,0,0,0,6.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,1.35,0,0,0,0,0,6.21,0,0,0,0.32,0,1.35,0,-0.71,0,-6.21,0,0,0,0,0,-0.32,0,0,-1.35,0,-6.21,0,-1.35,25,25,21,221,221,14,14,16.38,16.39,151,151,84,187.61,187.63,87.17,3,3,0,1.05,1.04,0.19,0,0,0,10,10,4,0,0,0.62,0.63,0,0,10.49,41.47,9.85,18.04,47.1,8.4,-2.38,-2.39,-36.61,-36.63,-3.17,1.95,1.96,-0.19,-0.619999999999999,-0.62,-1.42,-0.62,-0.63,7.55,5.63,-1.45,235,274.8,-39.8,3,1.23,1.77,14,16.04,55.5,51.32,4.18
"2023","IND",2,"00-0039164","Anthony Richardson","QB",10,0,3,16,0,6,0,7.49,0,56,0,35,56.71,0,16.96,0,0,2,0.04,0,0.15,0,0,0,4,0,2,0,0,0.13,0,0,0,2.17,0,2.61,2.24,0,15.5,91,73.67,2,0.19,6,4.09,17.74,4.78,-1.49,0,-0.710000000000001,0,18.04,-0.04,0,1.85,0.84,0,1.07,0.0700000000000003,0,12.89,17.33,1.81,12.96,33,33,23,136,136,25,25,24,24,227,227,126,207.3,207.29,110.4,1,1,3,0.79,0.77,0.36,0,0,0,13,13,6,0,0,0.42,0.42,0,0,10.61,49.47,13.21,13.08,53.7,30.6,0.999999999999998,1,19.7,19.71,15.6,0.21,0.23,2.64,1.48,1.49,0.66,-0.42,-0.42,2.47,4.23,17.39,353,317.69,35.31,4,1.13,2.87,19,16.85,84.3,62.68,21.62
"2023","IND",2,"00-0036252","Michael Pittman","WR",0,12,0,0,67,0,8,0,8.42,0,56,0,0,78.44,0,0,0,0,0,0.16,0,0,0,0,0,4,0,0,0,0,0.15,0,0,0,17.22,0,0,13.6,0,56,78.44,0,0.16,4,4.42,13.6,17.22,0,-0.42,0,-22.44,0,0,-0.16,0,0,-0.42,0,0,-3.62,0,-22.44,-0.16,-3.62,33,33,23,136,136,25,25,24,24,227,227,126,207.3,207.29,110.4,1,1,3,0.79,0.77,0.36,0,0,0,13,13,6,0,0,0.42,0.42,0,0,10.61,49.47,13.21,13.08,53.7,30.6,0.999999999999998,1,19.7,19.71,15.6,0.21,0.23,2.64,1.48,1.49,0.66,-0.42,-0.42,2.47,4.23,17.39,353,317.69,35.31,4,1.13,2.87,19,16.85,84.3,62.68,21.62
"2023","IND",2,"00-0033466","Isaiah McKenzie","WR",0,1,0,0,-6,0,1,0,0.88,0,7,0,0,2.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,1.19,0,0,1.7,0,7,2.97,0,0,0,0.13,1.7,1.19,0,0.12,0,4.03,0,0,0,0,0,-0.13,0,0,0.51,0,4.03,0,0.51,33,33,23,136,136,25,25,24,24,227,227,126,207.3,207.29,110.4,1,1,3,0.79,0.77,0.36,0,0,0,13,13,6,0,0,0.42,0.42,0,0,10.61,49.47,13.21,13.08,53.7,30.6,0.999999999999998,1,19.7,19.71,15.6,0.21,0.23,2.64,1.48,1.49,0.66,-0.42,-0.42,2.47,4.23,17.39,353,317.69,35.31,4,1.13,2.87,19,16.85,84.3,62.68,21.62
"2023","IND",2,"00-0036876","Kylen Granson","TE",0,4,0,0,10,0,3,0,2.84,0,16,0,0,20.55,0,0,1,0,0,0.42,0,0,0,0,0,2,0,0,0,0,0.06,0,0,0,7.44,0,0,10.6,0,16,20.55,1,0.42,2,1.8,10.6,7.44,0,0.16,0,-4.55,0,0,0.58,0,0,0.2,0,0,3.16,0,-4.55,0.58,3.16,33,33,23,136,136,25,25,24,24,227,227,126,207.3,207.29,110.4,1,1,3,0.79,0.77,0.36,0,0,0,13,13,6,0,0,0.42,0.42,0,0,10.61,49.47,13.21,13.08,53.7,30.6,0.999999999999998,1,19.7,19.71,15.6,0.21,0.23,2.64,1.48,1.49,0.66,-0.42,-0.42,2.47,4.23,17.39,353,317.69,35.31,4,1.13,2.87,19,16.85,84.3,62.68,21.62
"2023","IND",2,"00-0038997","Josh Downs","WR",0,5,0,0,26,0,4,0,3.5,0,37,0,0,30.44,0,0,0,0,0,0.07,0,0,0,0,0,3,0,0,0,0,0.06,0,0,0,6.96,0,0,7.7,0,37,30.44,0,0.07,3,1.61,7.7,6.96,0,0.5,0,6.56,0,0,-0.07,0,0,1.39,0,0,0.74,0,6.56,-0.07,0.74,33,33,23,136,136,25,25,24,24,227,227,126,207.3,207.29,110.4,1,1,3,0.79,0.77,0.36,0,0,0,13,13,6,0,0,0.42,0.42,0,0,10.61,49.47,13.21,13.08,53.7,30.6,0.999999999999998,1,19.7,19.71,15.6,0.21,0.23,2.64,1.48,1.49,0.66,-0.42,-0.42,2.47,4.23,17.39,353,317.69,35.31,4,1.13,2.87,19,16.85,84.3,62.68,21.62
"2023","IND",2,"00-0033217","Mo Alie-Cox","TE",0,1,0,0,-2,0,1,0,0.85,0,15,0,0,5.29,0,0,0,0,0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.45,0,0,2.5,0,15,5.29,0,0.01,1,0.27,2.5,1.45,0,0.15,0,9.71,0,0,-0.01,0,0,0.73,0,0,1.05,0,9.71,-0.01,1.05,33,33,23,136,136,25,25,24,24,227,227,126,207.3,207.29,110.4,1,1,3,0.79,0.77,0.36,0,0,0,13,13,6,0,0,0.42,0.42,0,0,10.61,49.47,13.21,13.08,53.7,30.6,0.999999999999998,1,19.7,19.71,15.6,0.21,0.23,2.64,1.48,1.49,0.66,-0.42,-0.42,2.47,4.23,17.39,353,317.69,35.31,4,1.13,2.87,19,16.85,84.3,62.68,21.62
"2023","HOU",2,"00-0039163","C.J. Stroud","QB",47,0,3,436,0,30,0,27.94,0,384,0,1,343.31,0,6.38,2,0,0,1.43,0,0,0,0,0,18,0,0,0,0,1.67,0,0,0,16.09,0,0.66,23.36,0,0.1,385,349.69,2,1.43,18,19.67,23.46,16.75,2.06,0,40.69,0,-5.38,0.57,0,0,-1.53,0,-0.14,7.27,0,-0.56,35.31,0.57,6.71,47,47,26,436,436,30,30,27.94,27.93,384,384,52,343.31,343.32,96.05,2,2,0,1.43,1.43,1,0,0,0,18,18,3,0,0,1.67,1.67,0,0,16.09,70.81,15.67,23.36,80.4,5.2,2.06,2.07,40.69,40.68,-44.05,0.57,0.57,-1,-1.53,-1.54,-2.21,-1.67,-1.67,7.27,9.59,-10.47,436,439.37,-3.36999999999999,2,2.43,-0.43,21,24.75,85.6,86.48,-0.879999999999997
"2023","HOU",2,"00-0038977","Nathaniel Dell","WR",0,10,0,0,95,0,7,0,6.34,0,72,0,0,70.52,0,0,1,0,0,0.13,0,0,0,0,0,2,0,0,0,0,0.35,0,0,0,14.16,0,0,20.2,0,72,70.52,1,0.13,2,3.3,20.2,14.16,0,0.66,0,1.48,0,0,0.87,0,0,-1.3,0,0,6.04,0,1.48,0.87,6.04,47,47,26,436,436,30,30,27.94,27.93,384,384,52,343.31,343.32,96.05,2,2,0,1.43,1.43,1,0,0,0,18,18,3,0,0,1.67,1.67,0,0,16.09,70.81,15.67,23.36,80.4,5.2,2.06,2.07,40.69,40.68,-44.05,0.57,0.57,-1,-1.53,-1.54,-2.21,-1.67,-1.67,7.27,9.59,-10.47,436,439.37,-3.36999999999999,2,2.43,-0.43,21,24.75,85.6,86.48,-0.879999999999997
"2023","HOU",2,"00-0036554","Nico Collins","WR",0,9,0,0,112,0,7,0,5.35,0,146,0,0,83.05,0,0,1,0,0,0.4,0,0,0,0,0,6,0,0,0,0,0.52,0,0,0,16.08,0,0,27.6,0,146,83.05,1,0.4,6,4.32,27.6,16.08,0,1.65,0,62.95,0,0,0.6,0,0,1.68,0,0,11.52,0,62.95,0.6,11.52,47,47,26,436,436,30,30,27.94,27.93,384,384,52,343.31,343.32,96.05,2,2,0,1.43,1.43,1,0,0,0,18,18,3,0,0,1.67,1.67,0,0,16.09,70.81,15.67,23.36,80.4,5.2,2.06,2.07,40.69,40.68,-44.05,0.57,0.57,-1,-1.53,-1.54,-2.21,-1.67,-1.67,7.27,9.59,-10.47,436,439.37,-3.36999999999999,2,2.43,-0.43,21,24.75,85.6,86.48,-0.879999999999997
"2023","HOU",2,NA,NA,NA,0,4,0,0,22,0,0,0,1.07,0,0,0,0,17.28,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,3.16,0,0,0,0,0,17.28,0,0.06,0,1.05,0,3.16,0,-1.07,0,-17.28,0,0,-0.06,0,0,-1.05,0,0,-3.16,0,-17.28,-0.06,-3.16,47,47,26,436,436,30,30,27.94,27.93,384,384,52,343.31,343.32,96.05,2,2,0,1.43,1.43,1,0,0,0,18,18,3,0,0,1.67,1.67,0,0,16.09,70.81,15.67,23.36,80.4,5.2,2.06,2.07,40.69,40.68,-44.05,0.57,0.57,-1,-1.53,-1.54,-2.21,-1.67,-1.67,7.27,9.59,-10.47,436,439.37,-3.36999999999999,2,2.43,-0.43,21,24.75,85.6,86.48,-0.879999999999997
"2023","HOU",2,"00-0030431","Robert Woods","WR",0,9,0,0,98,0,6,0,5.17,0,74,0,0,64.21,0,0,0,0,0,0.47,0,0,0,0,0,4,0,0,0,0,0.33,0,0,0,14.41,0,0,13.4,0,74,64.21,0,0.47,4,4.39,13.4,14.41,0,0.83,0,9.79000000000001,0,0,-0.47,0,0,-0.39,0,0,-1.01,0,9.79000000000001,-0.47,-1.01,47,47,26,436,436,30,30,27.94,27.93,384,384,52,343.31,343.32,96.05,2,2,0,1.43,1.43,1,0,0,0,18,18,3,0,0,1.67,1.67,0,0,16.09,70.81,15.67,23.36,80.4,5.2,2.06,2.07,40.69,40.68,-44.05,0.57,0.57,-1,-1.53,-1.54,-2.21,-1.67,-1.67,7.27,9.59,-10.47,436,439.37,-3.36999999999999,2,2.43,-0.43,21,24.75,85.6,86.48,-0.879999999999997
"2023","IND",2,NA,NA,NA,0,2,0,0,-9,0,0,0,1.74,0,0,0,0,8.02,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,2.81,0,0,0,0,0,8.02,0,0.04,0,0.33,0,2.81,0,-1.74,0,-8.02,0,0,-0.04,0,0,-0.33,0,0,-2.81,0,-8.02,-0.04,-2.81,33,33,23,136,136,25,25,24,24,227,227,126,207.3,207.29,110.4,1,1,3,0.79,0.77,0.36,0,0,0,13,13,6,0,0,0.42,0.42,0,0,10.61,49.47,13.21,13.08,53.7,30.6,0.999999999999998,1,19.7,19.71,15.6,0.21,0.23,2.64,1.48,1.49,0.66,-0.42,-0.42,2.47,4.23,17.39,353,317.69,35.31,4,1.13,2.87,19,16.85,84.3,62.68,21.62
"2023","IND",2,"00-0036251","Zack Moss","RB",0,4,18,0,0,0,4,0,3.19,0,19,88,0,22.4,80.78,0,0,1,0,0.05,0.19,0,0,0,0,0,4,0,0,0,0.03,0,0,0,5.76,9.22,0,5.9,14.8,107,103.18,1,0.24,4,3.95,20.7,14.98,0,0.81,0,-3.4,7.22,0,-0.05,0.81,0,-0.9,0.95,0,0.140000000000001,5.58,3.81999999999999,0.76,5.72,33,33,23,136,136,25,25,24,24,227,227,126,207.3,207.29,110.4,1,1,3,0.79,0.77,0.36,0,0,0,13,13,6,0,0,0.42,0.42,0,0,10.61,49.47,13.21,13.08,53.7,30.6,0.999999999999998,1,19.7,19.71,15.6,0.21,0.23,2.64,1.48,1.49,0.66,-0.42,-0.42,2.47,4.23,17.39,353,317.69,35.31,4,1.13,2.87,19,16.85,84.3,62.68,21.62
"2023","HOU",2,"00-0034383","Dalton Schultz","TE",0,7,0,0,52,0,4,0,4.58,0,34,0,0,47.9,0,0,0,0,0,0.27,0,0,0,0,0,2,0,0,0,0,0.19,0,0,0,10.96,0,0,7.4,0,34,47.9,0,0.27,2,2.7,7.4,10.96,0,-0.58,0,-13.9,0,0,-0.27,0,0,-0.7,0,0,-3.56,0,-13.9,-0.27,-3.56,47,47,26,436,436,30,30,27.94,27.93,384,384,52,343.31,343.32,96.05,2,2,0,1.43,1.43,1,0,0,0,18,18,3,0,0,1.67,1.67,0,0,16.09,70.81,15.67,23.36,80.4,5.2,2.06,2.07,40.69,40.68,-44.05,0.57,0.57,-1,-1.53,-1.54,-2.21,-1.67,-1.67,7.27,9.59,-10.47,436,439.37,-3.36999999999999,2,2.43,-0.43,21,24.75,85.6,86.48,-0.879999999999997
"2023","IND",2,"00-0035289","Gardner Minshew","QB",23,0,2,120,0,19,0,16.51,0,171,0,3,150.59,0,12.66,1,0,0,0.75,0,0.02,0,0,0,9,0,0,0,0,0.29,0,0,0,8.44,0,1.38,10.84,0,0.3,174,163.25,1,0.77,9,9.72,11.14,9.82,2.49,0,20.41,0,-9.66,0.25,0,-0.02,0.640000000000001,0,-1.36,2.4,0,-1.08,10.75,0.23,1.32,33,33,23,136,136,25,25,24,24,227,227,126,207.3,207.29,110.4,1,1,3,0.79,0.77,0.36,0,0,0,13,13,6,0,0,0.42,0.42,0,0,10.61,49.47,13.21,13.08,53.7,30.6,0.999999999999998,1,19.7,19.71,15.6,0.21,0.23,2.64,1.48,1.49,0.66,-0.42,-0.42,2.47,4.23,17.39,353,317.69,35.31,4,1.13,2.87,19,16.85,84.3,62.68,21.62
"2023","IND",2,"00-0037664","Alec Pierce","WR",0,2,0,0,23,0,2,0,1.37,0,28,0,0,20.12,0,0,0,0,0,0.01,0,0,0,0,0,1,0,0,0,0,0.03,0,0,0,3.44,0,0,4.8,0,28,20.12,0,0.01,1,0.84,4.8,3.44,0,0.63,0,7.88,0,0,-0.01,0,0,0.16,0,0,1.36,0,7.88,-0.01,1.36,33,33,23,136,136,25,25,24,24,227,227,126,207.3,207.29,110.4,1,1,3,0.79,0.77,0.36,0,0,0,13,13,6,0,0,0.42,0.42,0,0,10.61,49.47,13.21,13.08,53.7,30.6,0.999999999999998,1,19.7,19.71,15.6,0.21,0.23,2.64,1.48,1.49,0.66,-0.42,-0.42,2.47,4.23,17.39,353,317.69,35.31,4,1.13,2.87,19,16.85,84.3,62.68,21.62
"2023","IND",2,"00-0038394","Will Mallory","TE",0,2,0,0,27,0,2,0,1.21,0,49,0,0,19.06,0,0,0,0,0,0.01,0,0,0,0,0,2,0,0,0,0,0.07,0,0,0,3.2,0,0,6.9,0,49,19.06,0,0.01,2,1.21,6.9,3.2,0,0.79,0,29.94,0,0,-0.01,0,0,0.79,0,0,3.7,0,29.94,-0.01,3.7,33,33,23,136,136,25,25,24,24,227,227,126,207.3,207.29,110.4,1,1,3,0.79,0.77,0.36,0,0,0,13,13,6,0,0,0.42,0.42,0,0,10.61,49.47,13.21,13.08,53.7,30.6,0.999999999999998,1,19.7,19.71,15.6,0.21,0.23,2.64,1.48,1.49,0.66,-0.42,-0.42,2.47,4.23,17.39,353,317.69,35.31,4,1.13,2.87,19,16.85,84.3,62.68,21.62
"2023","HOU",2,"00-0037258","Dameon Pierce","RB",0,3,15,0,1,0,2,0,2.32,0,4,31,0,15.21,61.69,0,0,0,0,0.08,0.53,0,0,0,0,0,1,0,0,0,0.03,0,0,0,4.3,9.37,0,2.4,3.1,35,76.9,0,0.61,1,2.75,5.5,13.67,0,-0.32,0,-11.21,-30.69,0,-0.08,-0.53,0,-0.46,-1.29,0,-1.9,-6.27,-41.9,-0.61,-8.17,47,47,26,436,436,30,30,27.94,27.93,384,384,52,343.31,343.32,96.05,2,2,0,1.43,1.43,1,0,0,0,18,18,3,0,0,1.67,1.67,0,0,16.09,70.81,15.67,23.36,80.4,5.2,2.06,2.07,40.69,40.68,-44.05,0.57,0.57,-1,-1.53,-1.54,-2.21,-1.67,-1.67,7.27,9.59,-10.47,436,439.37,-3.36999999999999,2,2.43,-0.43,21,24.75,85.6,86.48,-0.879999999999997
"2023","HOU",2,"00-0036556","Brevin Jordan","TE",0,2,0,0,23,0,2,0,1.31,0,27,0,0,19.96,0,0,0,0,0,0.01,0,0,0,0,0,2,0,0,0,0,0.07,0,0,0,3.37,0,0,4.7,0,27,19.96,0,0.01,2,1.38,4.7,3.37,0,0.69,0,7.04,0,0,-0.01,0,0,0.62,0,0,1.33,0,7.04,-0.01,1.33,47,47,26,436,436,30,30,27.94,27.93,384,384,52,343.31,343.32,96.05,2,2,0,1.43,1.43,1,0,0,0,18,18,3,0,0,1.67,1.67,0,0,16.09,70.81,15.67,23.36,80.4,5.2,2.06,2.07,40.69,40.68,-44.05,0.57,0.57,-1,-1.53,-1.54,-2.21,-1.67,-1.67,7.27,9.59,-10.47,436,439.37,-3.36999999999999,2,2.43,-0.43,21,24.75,85.6,86.48,-0.879999999999997
"2023","HOU",2,"00-0035250","Devin Singletary","RB",0,1,4,0,5,0,1,0,0.67,0,10,14,0,5.99,17.54,0,0,0,0,0,0.01,0,0,0,0,1,0,0,0,0,0.01,0,0,0,1.28,1.81,0,2,1.4,24,23.53,0,0.01,1,1.51,3.4,3.09,0,0.33,0,4.01,-3.54,0,0,-0.01,0,0.26,-0.77,0,0.72,-0.41,0.469999999999999,-0.01,0.31,47,47,26,436,436,30,30,27.94,27.93,384,384,52,343.31,343.32,96.05,2,2,0,1.43,1.43,1,0,0,0,18,18,3,0,0,1.67,1.67,0,0,16.09,70.81,15.67,23.36,80.4,5.2,2.06,2.07,40.69,40.68,-44.05,0.57,0.57,-1,-1.53,-1.54,-2.21,-1.67,-1.67,7.27,9.59,-10.47,436,439.37,-3.36999999999999,2,2.43,-0.43,21,24.75,85.6,86.48,-0.879999999999997
"2023","HOU",2,"00-0038618","Xavier Hutchinson","WR",0,1,0,0,13,0,0,0,0.55,0,0,0,0,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,1.4,0,0,0,0,0,8.4,0,0,0,0.61,0,1.4,0,-0.55,0,-8.4,0,0,0,0,0,-0.61,0,0,-1.4,0,-8.4,0,-1.4,47,47,26,436,436,30,30,27.94,27.93,384,384,52,343.31,343.32,96.05,2,2,0,1.43,1.43,1,0,0,0,18,18,3,0,0,1.67,1.67,0,0,16.09,70.81,15.67,23.36,80.4,5.2,2.06,2.07,40.69,40.68,-44.05,0.57,0.57,-1,-1.53,-1.54,-2.21,-1.67,-1.67,7.27,9.59,-10.47,436,439.37,-3.36999999999999,2,2.43,-0.43,21,24.75,85.6,86.48,-0.879999999999997
"2023","HOU",2,"00-0037614","John Metchie","WR",0,1,0,0,15,0,1,0,0.57,0,17,0,0,10.8,0,0,0,0,0,0.01,0,0,0,0,0,1,0,0,0,0,0.08,0,0,0,1.69,0,0,2.7,0,17,10.8,0,0.01,1,0.59,2.7,1.69,0,0.43,0,6.2,0,0,-0.01,0,0,0.41,0,0,1.01,0,6.2,-0.01,1.01,47,47,26,436,436,30,30,27.94,27.93,384,384,52,343.31,343.32,96.05,2,2,0,1.43,1.43,1,0,0,0,18,18,3,0,0,1.67,1.67,0,0,16.09,70.81,15.67,23.36,80.4,5.2,2.06,2.07,40.69,40.68,-44.05,0.57,0.57,-1,-1.53,-1.54,-2.21,-1.67,-1.67,7.27,9.59,-10.47,436,439.37,-3.36999999999999,2,2.43,-0.43,21,24.75,85.6,86.48,-0.879999999999997
