"season","posteam","week","full_name","position","pass_attempt","rec_attempt","rush_attempt","pass_air_yards","rec_air_yards","pass_completions","receptions","pass_completions_exp","receptions_exp","pass_yards_gained","rec_yards_gained","rush_yards_gained","pass_yards_gained_exp","rec_yards_gained_exp","rush_yards_gained_exp","pass_touchdown","rec_touchdown","rush_touchdown","pass_touchdown_exp","rec_touchdown_exp","rush_touchdown_exp","pass_two_point_conv","rec_two_point_conv","rush_two_point_conv","pass_first_down","rec_first_down","rush_first_down","pass_interception","rec_interception","pass_interception_exp","rec_interception_exp","rec_fumble_lost","rush_fumble_lost","pass_fantasy_points_exp","rec_fantasy_points_exp","rush_fantasy_points_exp","pass_fantasy_points","rec_fantasy_points","rush_fantasy_points","total_yards_gained","total_yards_gained_exp","total_touchdown","total_touchdown_exp","total_first_down","total_first_down_exp","total_fantasy_points","total_fantasy_points_exp","pass_completions_diff","receptions_diff","pass_yards_gained_diff","rec_yards_gained_diff","rush_yards_gained_diff","pass_touchdown_diff","rec_touchdown_diff","rush_touchdown_diff","pass_first_down_diff","rec_first_down_diff","rush_first_down_diff","pass_fantasy_points_diff","rec_fantasy_points_diff","rush_fantasy_points_diff","total_yards_gained_diff","total_touchdown_diff","total_fantasy_points_diff","pass_attempt_team","rec_attempt_team","rush_attempt_team","pass_air_yards_team","rec_air_yards_team","pass_completions_team","receptions_team","pass_completions_exp_team","receptions_exp_team","pass_yards_gained_team","rec_yards_gained_team","rush_yards_gained_team","pass_yards_gained_exp_team","rec_yards_gained_exp_team","rush_yards_gained_exp_team","pass_touchdown_team","rec_touchdown_team","rush_touchdown_team","pass_touchdown_exp_team","rec_touchdown_exp_team","rush_touchdown_exp_team","pass_two_point_conv_team","rec_two_point_conv_team","rush_two_point_conv_team","pass_first_down_team","rec_first_down_team","rush_first_down_team","pass_interception_team","rec_interception_team","pass_interception_exp_team","rec_interception_exp_team","rec_fumble_lost_team","rush_fumble_lost_team","pass_fantasy_points_exp_team","rec_fantasy_points_exp_team","rush_fantasy_points_exp_team","pass_fantasy_points_team","rec_fantasy_points_team","rush_fantasy_points_team","pass_completions_diff_team","receptions_diff_team","pass_yards_gained_diff_team","rec_yards_gained_diff_team","rush_yards_gained_diff_team","pass_touchdown_diff_team","rec_touchdown_diff_team","rush_touchdown_diff_team","pass_first_down_diff_team","rec_first_down_diff_team","rush_first_down_diff_team","pass_interception_diff_team","rec_interception_diff_team","pass_fantasy_points_diff_team","rec_fantasy_points_diff_team","rush_fantasy_points_diff_team","total_yards_gained_team","total_yards_gained_exp_team","total_yards_gained_diff_team","total_touchdown_team","total_touchdown_exp_team","total_touchdown_diff_team","total_first_down_team","total_first_down_exp_team","total_fantasy_points_team","total_fantasy_points_exp_team","total_fantasy_points_diff_team","target_share","rush_share"
"2019","LV",4,"Trevor Davis","WR",0,0,2,0,0,0,0,0,0,0,0,74,0,0,13.81,0,0,1,0,0,0.01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1.45,0,0,13.4,74,13.81,1,0.01,2,0.79,13.4,1.45,0,0,0,0,60.19,0,0,0.99,0,0,1.21,0,0,11.95,60.19,0.99,11.95,31,31,32,176,176,21,21,22.49,22.49,189,189,188,228.01,228,137.53,2,2,1,1.41,1.41,0.44,0,0,0,11,11,10,0,0,0.52,0.5,0,1,13.72,53.74,16.44,15.56,51.9,22.8,-1.49,-1.49,-39.01,-39,50.47,0.59,0.59,0.56,0.19,0.19,2.73,-0.52,-0.5,1.84,-1.84,6.36,377,365.53,11.47,3,1.85,1.15,21,18.08,74.7,70.18,4.52,0,0.0625
"2019","LV",4,"Alec Ingold","RB",0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.32,0,0,0.1,1,3.05,0,0,1,0.64,0.1,0.32,0,0,0,0,-2.05,0,0,0,0,0,0.36,0,0,-0.22,-2.05,0,-0.22,31,31,32,176,176,21,21,22.49,22.49,189,189,188,228.01,228,137.53,2,2,1,1.41,1.41,0.44,0,0,0,11,11,10,0,0,0.52,0.5,0,1,13.72,53.74,16.44,15.56,51.9,22.8,-1.49,-1.49,-39.01,-39,50.47,0.59,0.59,0.56,0.19,0.19,2.73,-0.52,-0.5,1.84,-1.84,6.36,377,365.53,11.47,3,1.85,1.15,21,18.08,74.7,70.18,4.52,0,0.03125
"2019","PHI",4,"Miles Sanders","RB",0,0,11,0,0,0,0,0,0,0,0,72,0,0,49.71,0,0,0,0,0,0.09,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5.51,0,0,7.2,72,49.71,0,0.09,2,3.04,7.2,5.51,0,0,0,0,22.29,0,0,-0.09,0,0,-1.04,0,0,1.69,22.29,-0.09,1.69,27,27,33,184,184,16,16,17.71,17.7,160,160,176,186.52,186.51,123.86,3,3,2,2.01,2.01,1.77,0,0,0,12,12,10,0,0,0.46,0.46,0,0,15.79,49.62,23.03,18.4,50,29.6,-1.71,-1.7,-26.52,-26.51,52.14,0.99,0.99,0.23,-0.859999999999999,-0.86,1.27,-0.46,-0.46,2.61,0.380000000000001,6.57,336,310.37,25.63,5,3.78,1.22,22,21.59,79.6,72.65,6.95,0,0.333333333333333
"2019","PHI",4,"Darren Sproles","RB",0,0,1,0,0,0,0,0,0,0,0,4,0,0,4.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,0.4,4,4.07,0,0,0,0.09,0.4,0.42,0,0,0,0,-0.0700000000000003,0,0,0,0,0,-0.09,0,0,-0.02,-0.0700000000000003,0,-0.02,27,27,33,184,184,16,16,17.71,17.7,160,160,176,186.52,186.51,123.86,3,3,2,2.01,2.01,1.77,0,0,0,12,12,10,0,0,0.46,0.46,0,0,15.79,49.62,23.03,18.4,50,29.6,-1.71,-1.7,-26.52,-26.51,52.14,0.99,0.99,0.23,-0.859999999999999,-0.86,1.27,-0.46,-0.46,2.61,0.380000000000001,6.57,336,310.37,25.63,5,3.78,1.22,22,21.59,79.6,72.65,6.95,0,0.0303030303030303
"2019","ARI",4,"Chase Edmonds","RB",0,0,6,0,0,0,0,0,0,0,0,37,0,0,27.78,0,0,0,0,0,0.03,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.93,0,0,3.7,37,27.78,0,0.03,1,1.05,3.7,2.93,0,0,0,0,9.22,0,0,-0.03,0,0,-0.05,0,0,0.77,9.22,-0.03,0.77,32,32,23,164,164,22,22,23.54,23.54,241,241,115,225.54,225.54,110.66,0,0,1,0.6,0.6,0.39,0,0,0,12,12,6,1,1,0.54,0.53,0,0,10.36,49.72,13.37,7.64,46.1,17.5,-1.54,-1.54,15.46,15.46,4.34,-0.6,-0.6,0.61,1.45,1.45,0.34,0.46,0.47,-2.72,-3.62,4.13,356,336.2,19.8,1,0.99,0.01,18,16.21,63.6,63.09,0.509999999999998,0,0.260869565217391
"2019","ARI",4,"Andy Isabella","WR",0,0,1,0,0,0,0,0,0,0,0,5,0,0,7.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0,0.5,5,7.27,0,0,0,0.27,0.5,0.76,0,0,0,0,-2.27,0,0,0,0,0,-0.27,0,0,-0.26,-2.27,0,-0.26,32,32,23,164,164,22,22,23.54,23.54,241,241,115,225.54,225.54,110.66,0,0,1,0.6,0.6,0.39,0,0,0,12,12,6,1,1,0.54,0.53,0,0,10.36,49.72,13.37,7.64,46.1,17.5,-1.54,-1.54,15.46,15.46,4.34,-0.6,-0.6,0.61,1.45,1.45,0.34,0.46,0.47,-2.72,-3.62,4.13,356,336.2,19.8,1,0.99,0.01,18,16.21,63.6,63.09,0.509999999999998,0,0.0434782608695652
"2019","SEA",4,"C.J. Prosise","RB",0,0,3,0,0,0,0,0,0,0,0,4,0,0,11.49,0,0,1,0,0,0.42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.65,0,0,6.4,4,11.49,1,0.42,1,0.61,6.4,3.65,0,0,0,0,-7.49,0,0,0.58,0,0,0.39,0,0,2.75,-7.49,0.58,2.75,28,28,27,213,213,22,22,18.84,18.85,240,240,115,212.52,212.51,125.34,1,1,1,3.47,3.48,1.36,0,0,0,10,10,9,0,0,0.44,0.44,0,0,21.5,60.91,20.66,13.6,52,17.5,3.16,3.15,27.48,27.49,-10.34,-2.47,-2.48,-0.36,-0.0500000000000007,-0.0399999999999997,1.5,-0.44,-0.44,-7.9,-8.91,-3.16,355,337.85,17.15,2,4.84,-2.84,19,17.54,69.5,81.57,-12.07,0,0.111111111111111
"2019","WAS",4,"Adrian Peterson","RB",0,0,11,0,0,0,0,0,0,0,0,28,0,0,43.57,0,0,0,0,0,0.48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.27,0,0,2.8,28,43.57,0,0.48,1,2.43,2.8,7.27,0,0,0,0,-15.57,0,0,-0.48,0,0,-1.43,0,0,-4.47,-15.57,-0.48,-4.47,28,28,17,256,256,15,15,17.8,17.8,144,144,55,206.27,206.26,75.59,0,0,0,1.33,1.33,0.55,0,0,0,6,6,2,4,4,0.81,0.81,0,0,11.96,46.42,10.86,-2.24,29.4,5.5,-2.8,-2.8,-62.27,-62.26,-20.59,-1.33,-1.33,-0.55,-4.27,-4.28,-1.52,3.19,3.19,-14.2,-17.02,-5.36,199,281.85,-82.85,0,1.88,-1.88,8,13.8,34.9,57.28,-22.38,0,0.647058823529412
"2019","NYG",4,"Jon Hilliman","RB",0,0,10,0,0,0,0,0,0,0,0,33,0,0,44.79,0,0,0,0,0,0.34,0,0,0,0,0,2,0,0,0,0,0,1,0,0,6.53,0,0,1.3,33,44.79,0,0.34,2,2.95,1.3,6.53,0,0,0,0,-11.79,0,0,-0.34,0,0,-0.95,0,0,-5.23,-11.79,-0.34,-5.23,31,31,37,167,167,23,23,22.62,22.62,225,225,164,238.38,238.38,157.06,1,1,1,0.75,0.75,1.66,0,0,0,13,13,7,2,2,0.52,0.52,0,2,11.5,50.97,25.7,9,51.5,18.4,0.379999999999999,0.380000000000001,-13.38,-13.38,6.93999999999999,0.25,0.25,-0.66,0.58,0.59,-1.9,1.48,1.48,-2.5,0.530000000000001,-7.3,389,395.44,-6.44,2,2.41,-0.41,20,21.31,69.9,76.67,-6.77,0,0.27027027027027
"2019","NYG",4,"Elijhaa Penny","RB",0,0,3,0,0,0,0,0,0,0,0,12,0,0,11.39,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,1.2,12,11.39,0,0.01,0,0.25,1.2,1.2,0,0,0,0,0.609999999999999,0,0,-0.01,0,0,-0.25,0,0,0,0.609999999999999,-0.01,0,31,31,37,167,167,23,23,22.62,22.62,225,225,164,238.38,238.38,157.06,1,1,1,0.75,0.75,1.66,0,0,0,13,13,7,2,2,0.52,0.52,0,2,11.5,50.97,25.7,9,51.5,18.4,0.379999999999999,0.380000000000001,-13.38,-13.38,6.93999999999999,0.25,0.25,-0.66,0.58,0.59,-1.9,1.48,1.48,-2.5,0.530000000000001,-7.3,389,395.44,-6.44,2,2.41,-0.41,20,21.31,69.9,76.67,-6.77,0,0.0810810810810811
"2019","ARI",5,"Andy Isabella","WR",0,0,2,0,0,0,0,0,0,0,0,11,0,0,11.15,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,1.1,11,11.15,0,0.16,0,0.58,1.1,2.1,0,0,0,0,-0.15,0,0,-0.16,0,0,-0.58,0,0,-1,-0.15,-0.16,-1,32,32,38,309,309,20,20,19.59,19.59,253,253,266,250.82,250.82,188.32,0,0,2,1.8,1.81,0.91,0,0,0,13,13,11,0,0,0.77,0.77,0,0,15.69,55.48,24.32,10.12,45.3,38.6,0.41,0.409999999999999,2.18000000000001,2.18,77.68,-1.8,-1.81,1.09,-0.119999999999999,-0.13,1.98,-0.77,-0.77,-5.57,-10.18,14.28,519,439.14,79.86,2,2.72,-0.72,24,22.15,83.9,79.8,4.1,0,0.0526315789473684
"2019","PIT",5,"James Conner","RB",0,0,14,0,0,0,0,0,0,0,0,55,0,0,56.63,0,0,1,0,0,0.68,0,0,0,0,0,2,0,0,0,0,0,0,0,0,9.74,0,0,11.5,55,56.63,1,0.68,2,2.53,11.5,9.74,0,0,0,0,-1.63,0,0,0.32,0,0,-0.53,0,0,1.76,-1.63,0.32,1.76,31,31,19,268,268,21,21,20.97,20.96,199,199,77,237.93,237.94,74.06,1,1,1,0.65,0.66,0.83,0,0,0,9,9,3,1,1,0.83,0.82,1,0,10.45,48.65,12.43,9.96,44.9,13.7,0.03,0.04,-38.93,-38.94,2.94,0.35,0.34,0.17,-2.48,-2.48,-0.77,0.17,0.18,-0.489999999999999,-3.75,1.27,276,312,-36,2,1.49,0.51,12,15.25,58.6,61.08,-2.48,0,0.736842105263158
"2019","BAL",5,"Justice Hill","RB",0,0,2,0,0,0,0,0,0,0,0,7,0,0,9.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0.7,7,9.49,0,0,0,0.23,0.7,0.97,0,0,0,0,-2.49,0,0,0,0,0,-0.23,0,0,-0.27,-2.49,0,-0.27,28,28,40,216,216,19,19,18.95,18.96,161,161,138,198.02,198.03,191.33,1,1,1,1.71,1.71,1.27,0,0,0,8,8,11,3,3,0.64,0.64,0,0,13.48,48.99,26.75,4.44,41.1,19.8,0.0500000000000007,0.04,-37.02,-37.03,-53.33,-0.71,-0.71,-0.27,-0.68,-0.67,-0.76,2.36,2.36,-9.04,-7.89,-6.95,299,389.36,-90.36,2,2.98,-0.98,19,20.43,60.9,75.74,-14.84,0,0.05
"2019","TEN",5,"Derrick Henry","RB",0,0,20,0,0,0,0,0,0,0,0,78,0,0,80.75,0,0,1,0,0,1.22,0,0,0,0,0,4,0,0,0,0,0,0,0,0,15.37,0,0,13.8,78,80.75,1,1.22,4,4.63,13.8,15.37,0,0,0,0,-2.75,0,0,-0.22,0,0,-0.63,0,0,-1.57,-2.75,-0.22,-1.57,22,22,27,96,96,13,13,14.63,14.64,183,183,102,129.05,129.05,122.11,0,0,1,0.35,0.36,1.76,0,0,0,5,5,5,0,0,0.45,0.43,0,0,5.66,29.63,22.76,7.32,31.3,16.2,-1.63,-1.64,53.95,53.95,-20.11,-0.35,-0.36,-0.76,-2.33,-2.34,-1.79,-0.45,-0.43,1.66,1.67,-6.56,285,251.16,33.84,1,2.12,-1.12,10,14.13,47.5,52.39,-4.89,0,0.740740740740741
"2019","BUF",5,"Andre Roberts","WR",0,0,1,0,0,0,0,0,0,0,0,7,0,0,3.63,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0.7,7,3.63,0,0.03,0,0.07,0.7,0.54,0,0,0,0,3.37,0,0,-0.03,0,0,-0.07,0,0,0.16,3.37,-0.03,0.16,32,32,27,139,139,23,23,22.26,22.27,219,219,109,195.73,195.72,111.58,2,2,0,1.43,1.43,0.12,0,0,0,12,12,5,1,1,0.54,0.54,0,0,12.45,50.39,11.81,14.76,56.9,10.9,0.739999999999998,0.73,23.27,23.28,-2.58,0.57,0.57,-0.12,0.68,0.67,-0.45,0.46,0.46,2.31,6.51,-0.91,328,307.3,20.7,2,1.55,0.45,17,16.78,67.8,62.2,5.6,0,0.037037037037037
"2019","LV",5,"Alec Ingold","RB",0,0,1,0,0,0,0,0,0,0,0,3,0,0,3.19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.33,0,0,0.3,3,3.19,0,0,1,0.78,0.3,0.33,0,0,0,0,-0.19,0,0,0,0,0,0.22,0,0,-0.03,-0.19,0,-0.03,32,32,39,99,99,25,25,23.54,23.54,229,229,169,195.17,195.17,142.74,0,0,3,0.88,0.86,1.26,0,0,0,10,10,13,0,0,0.51,0.51,1,1,10.3,48.34,21.81,9.16,45.9,32.9,1.46,1.46,33.83,33.83,26.26,-0.88,-0.86,1.74,1.51,1.52,1.46,-0.51,-0.51,-1.14,-2.44,11.09,398,337.91,60.09,3,2.12,0.88,23,20.02,78.8,70.15,8.65,0,0.0256410256410256
"2019","CHI",5,"Cordarrelle Patterson","WR",0,0,1,0,0,0,0,0,0,0,0,5,0,0,3.4,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,0,0,0.5,5,3.4,0,0.13,0,0.18,0.5,1.14,0,0,0,0,1.6,0,0,-0.13,0,0,-0.18,0,0,-0.64,1.6,-0.13,-0.64,30,30,17,215,215,22,22,19.22,19.22,231,231,42,197.53,197.53,75.06,2,2,1,0.8,0.8,0.87,0,0,0,12,12,1,2,2,0.64,0.64,0,0,9.8,43.75,12.79,13.24,57.1,10.2,2.78,2.78,33.47,33.47,-33.06,1.2,1.2,0.13,3.25,3.25,-1.87,1.36,1.36,3.44,13.35,-2.59,273,272.59,0.410000000000011,3,1.67,1.33,13,11.62,67.3,56.54,10.76,0,0.0588235294117647
"2019","LV",5,"Erik Harris","DB",0,0,1,0,0,0,0,0,0,0,0,4,0,0,2.97,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.31,0,0,0.4,4,2.97,0,0,1,0.66,0.4,0.31,0,0,0,0,1.03,0,0,0,0,0,0.34,0,0,0.09,1.03,0,0.09,32,32,39,99,99,25,25,23.54,23.54,229,229,169,195.17,195.17,142.74,0,0,3,0.88,0.86,1.26,0,0,0,10,10,13,0,0,0.51,0.51,1,1,10.3,48.34,21.81,9.16,45.9,32.9,1.46,1.46,33.83,33.83,26.26,-0.88,-0.86,1.74,1.51,1.52,1.46,-0.51,-0.51,-1.14,-2.44,11.09,398,337.91,60.09,3,2.12,0.88,23,20.02,78.8,70.15,8.65,0,0.0256410256410256
"2019","SF",5,"Tevin Coleman","RB",0,0,16,0,0,0,0,0,0,0,0,97,0,0,73.96,0,0,1,0,0,0.17,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8.42,0,0,15.7,97,73.96,1,0.17,5,3.11,15.7,8.42,0,0,0,0,23.04,0,0,0.83,0,0,1.89,0,0,7.28,23.04,0.83,7.28,29,29,40,181,181,20,20,20.37,20.39,181,181,275,233.6,233.59,169.5,2,2,2,1.86,1.85,0.39,0,0,0,11,11,10,0,0,0.62,0.62,0,0,15.54,54.89,19.26,15.24,50.1,39.5,-0.370000000000001,-0.39,-52.6,-52.59,105.5,0.14,0.15,1.61,-0.470000000000001,-0.47,2.41,-0.62,-0.62,-0.299999999999999,-4.79,20.24,456,403.09,52.91,4,2.24,1.76,21,19.06,89.6,74.15,15.45,0,0.4
"2019","SF",5,"Raheem Mostert","RB",0,0,7,0,0,0,0,0,0,0,0,34,0,0,32.74,0,0,0,0,0,0.05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.57,0,0,3.4,34,32.74,0,0.05,1,1.2,3.4,3.57,0,0,0,0,1.26,0,0,-0.05,0,0,-0.2,0,0,-0.17,1.26,-0.05,-0.17,29,29,40,181,181,20,20,20.37,20.39,181,181,275,233.6,233.59,169.5,2,2,2,1.86,1.85,0.39,0,0,0,11,11,10,0,0,0.62,0.62,0,0,15.54,54.89,19.26,15.24,50.1,39.5,-0.370000000000001,-0.39,-52.6,-52.59,105.5,0.14,0.15,1.61,-0.470000000000001,-0.47,2.41,-0.62,-0.62,-0.299999999999999,-4.79,20.24,456,403.09,52.91,4,2.24,1.76,21,19.06,89.6,74.15,15.45,0,0.175
"2019","DEN",5,"Diontae Spencer","WR",0,0,1,0,0,0,0,0,0,0,0,9,0,0,7.72,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,0,0,0.9,9,7.72,0,0.01,0,0.39,0.9,0.83,0,0,0,0,1.28,0,0,-0.01,0,0,-0.39,0,0,0.0700000000000001,1.28,-0.01,0.0700000000000001,20,20,32,133,133,14,14,13.22,13.22,182,182,191,146.62,146.61,135.07,1,1,1,0.59,0.59,0.52,0,0,0,6,6,8,1,1,0.35,0.35,0,0,7.51,31.38,16.57,9.28,38.2,25.1,0.779999999999999,0.78,35.38,35.39,55.93,0.41,0.41,0.48,-0.48,-0.49,3.36,0.65,0.65,1.77,6.82,8.53,373,281.68,91.32,2,1.11,0.89,14,11.13,63.3,47.95,15.35,0,0.03125
"2019","DAL",5,"Tony Pollard","RB",0,0,4,0,0,0,0,0,0,0,0,19,0,0,17.34,0,0,0,0,0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.77,0,0,1.9,19,17.34,0,0.01,1,0.84,1.9,1.77,0,0,0,0,1.66,0,0,-0.01,0,0,0.16,0,0,0.13,1.66,-0.01,0.13,44,44,21,518,518,27,27,27.3,27.3,463,463,122,385.87,385.85,106.13,2,2,1,1.11,1.11,0.77,0,0,0,19,19,9,3,3,1.24,1.25,0,0,17.4,72.57,15.14,20.52,85.3,18.2,-0.300000000000001,-0.300000000000001,77.13,77.15,15.87,0.89,0.89,0.23,0.460000000000001,0.45,2.65,1.76,1.75,3.12,12.73,3.06,585,491.98,93.02,3,1.88,1.12,28,24.9,103.5,87.71,15.79,0,0.19047619047619
"2019","IND",5,"Jordan Wilkins","RB",0,0,7,0,0,0,0,0,0,0,0,28,0,0,22.1,0,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24,0,0,2.8,28,22.1,0,0.84,0,1.74,2.8,7.24,0,0,0,0,5.9,0,0,-0.84,0,0,-1.74,0,0,-4.44,5.9,-0.84,-4.44,29,29,45,148,148,18,18,20.69,20.7,151,151,180,203.94,203.93,162.58,0,0,1,1.12,1.1,2.1,0,0,0,7,7,12,1,1,0.39,0.39,0,0,11.85,47.8,28.85,4.04,33.1,24,-2.69,-2.7,-52.94,-52.93,17.42,-1.12,-1.1,-1.1,-3.74,-3.74,-1.5,0.61,0.61,-7.81,-14.7,-4.85,331,366.51,-35.51,1,3.2,-2.2,19,24.24,57.1,76.65,-19.55,0,0.155555555555556
"2019","CAR",5,"Reggie Bonnafon","RB",0,0,5,0,0,0,0,0,0,0,0,80,0,0,19.93,0,0,1,0,0,0.04,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2.2,0,0,14,80,19.93,1,0.04,2,0.5,14,2.2,0,0,0,0,60.07,0,0,0.96,0,0,1.5,0,0,11.8,60.07,0.96,11.8,31,31,27,180,180,17,17,21.39,21.39,181,181,285,200.53,200.53,126.44,1,1,3,1.2,1.19,0.75,0,0,0,10,10,9,0,0,0.64,0.63,0,0,11.56,48.65,17.15,11.24,41.1,46.5,-4.39,-4.39,-19.53,-19.53,158.56,-0.2,-0.19,2.25,-1.04,-1.03,3.28,-0.64,-0.63,-0.320000000000001,-7.55,29.35,466,326.97,139.03,4,1.94,2.06,19,16.75,87.6,65.8,21.8,0,0.185185185185185
"2019","LA",5,"Malcolm Brown","RB",0,0,1,0,0,0,0,0,0,0,0,3,0,0,3.98,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0,0,0.3,3,3.98,0,0.02,0,0.13,0.3,0.52,0,0,0,0,-0.98,0,0,-0.02,0,0,-0.13,0,0,-0.22,-0.98,-0.02,-0.22,49,49,18,411,411,29,29,32.74,32.75,395,395,82,383.98,383.98,74.2,1,1,2,1.6,1.59,0.69,0,0,0,18,18,5,1,1,1.01,1,0,1,19.75,80.75,12.33,17.8,74.5,18.2,-3.74,-3.75,11.02,11.02,7.8,-0.6,-0.59,1.31,-0.760000000000002,-0.77,1.34,-0.01,-2.08166817117217e-17,-1.95,-6.25,5.87,477,458.18,18.82,3,2.28,0.72,23,22.43,92.7,93.08,-0.379999999999999,0,0.0555555555555556
"2019","MIN",5,"Alexander Mattison","RB",0,0,7,0,0,0,0,0,0,0,0,52,0,0,26.61,0,0,0,0,0,0.11,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3.33,0,0,5.2,52,26.61,0,0.11,2,0.76,5.2,3.33,0,0,0,0,25.39,0,0,-0.11,0,0,1.24,0,0,1.87,25.39,-0.11,1.87,27,27,34,217,217,22,22,18.1,18.11,306,306,211,203.74,203.73,139.26,2,2,0,1.89,1.88,0.83,0,0,0,14,14,6,0,0,0.55,0.55,0,1,14.61,49.83,18.94,20.24,64.6,19.1,3.9,3.89,102.26,102.27,71.74,0.11,0.12,-0.83,4.14,4.14,1.45,-0.55,-0.55,5.63,14.77,0.159999999999999,517,342.99,174.01,2,2.71,-0.71,20,14.41,83.7,68.77,14.93,0,0.205882352941176
"2019","MIN",5,"Ameer Abdullah","RB",0,0,3,0,0,0,0,0,0,0,0,24,0,0,15.72,0,0,0,0,0,0.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.16,0,0,2.4,24,15.72,0,0.1,1,0.47,2.4,2.16,0,0,0,0,8.28,0,0,-0.1,0,0,0.53,0,0,0.24,8.28,-0.1,0.24,27,27,34,217,217,22,22,18.1,18.11,306,306,211,203.74,203.73,139.26,2,2,0,1.89,1.88,0.83,0,0,0,14,14,6,0,0,0.55,0.55,0,1,14.61,49.83,18.94,20.24,64.6,19.1,3.9,3.89,102.26,102.27,71.74,0.11,0.12,-0.83,4.14,4.14,1.45,-0.55,-0.55,5.63,14.77,0.159999999999999,517,342.99,174.01,2,2.71,-0.71,20,14.41,83.7,68.77,14.93,0,0.0882352941176471
"2019","NYG",5,"Wayne Gallman","RB",0,0,2,0,0,0,0,0,0,0,0,14,0,0,7.99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.81,0,0,1.4,14,7.99,0,0,1,0.17,1.4,0.81,0,0,0,0,6.01,0,0,0,0,0,0.83,0,0,0.59,6.01,0,0.59,38,38,20,390,390,21,21,23.63,23.62,182,182,64,272.91,272.91,88.56,1,1,0,1.98,1.98,0.33,0,0,0,8,8,5,1,1,1.24,1.23,0,0,16.36,62.8,10.85,9.28,45.2,6.4,-2.63,-2.62,-90.91,-90.91,-24.56,-0.98,-0.98,-0.33,-5.45,-5.47,-0.94,-0.24,-0.23,-7.08,-17.6,-4.45,246,361.47,-115.47,1,2.31,-1.31,13,19.41,51.6,73.65,-22.05,0,0.1
"2019","WAS",5,"Adrian Peterson","RB",0,0,7,0,0,0,0,0,0,0,0,18,0,0,33.15,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42,0,0,1.8,18,33.15,0,0.02,0,1.22,1.8,3.42,0,0,0,0,-15.15,0,0,-0.02,0,0,-1.22,0,0,-1.62,-15.15,-0.02,-1.62,27,27,20,177,177,18,18,19.09,19.09,122,122,145,194.28,194.27,105.35,0,0,1,0.11,0.11,0.07,0,0,0,5,5,5,1,1,0.71,0.72,1,0,6.8,39.17,10.92,2.88,28.2,20.5,-1.09,-1.09,-72.28,-72.27,39.65,-0.11,-0.11,0.93,-1.3,-1.3,-0.17,0.29,0.28,-3.92,-10.97,9.58,267,299.62,-32.62,1,0.18,0.82,10,11.47,48.7,50.09,-1.39,0,0.35
"2019","WAS",5,"Wendell Smallwood","RB",0,0,6,0,0,0,0,0,0,0,0,27,0,0,31.14,0,0,0,0,0,0.03,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3.27,0,0,2.7,27,31.14,0,0.03,2,1.92,2.7,3.27,0,0,0,0,-4.14,0,0,-0.03,0,0,0.0800000000000001,0,0,-0.57,-4.14,-0.03,-0.57,27,27,20,177,177,18,18,19.09,19.09,122,122,145,194.28,194.27,105.35,0,0,1,0.11,0.11,0.07,0,0,0,5,5,5,1,1,0.71,0.72,1,0,6.8,39.17,10.92,2.88,28.2,20.5,-1.09,-1.09,-72.28,-72.27,39.65,-0.11,-0.11,0.93,-1.3,-1.3,-0.17,0.29,0.28,-3.92,-10.97,9.58,267,299.62,-32.62,1,0.18,0.82,10,11.47,48.7,50.09,-1.39,0,0.3
