"season","posteam","week","player_id","full_name","position","pass_attempt","rec_attempt","rush_attempt","pass_air_yards","rec_air_yards","pass_completions","receptions","pass_completions_exp","receptions_exp","pass_yards_gained","rec_yards_gained","rush_yards_gained","pass_yards_gained_exp","rec_yards_gained_exp","rush_yards_gained_exp","pass_touchdown","rec_touchdown","rush_touchdown","pass_touchdown_exp","rec_touchdown_exp","rush_touchdown_exp","pass_two_point_conv","rec_two_point_conv","rush_two_point_conv","pass_first_down","rec_first_down","rush_first_down","pass_interception","rec_interception","pass_interception_exp","rec_interception_exp","rec_fumble_lost","rush_fumble_lost","pass_fantasy_points_exp","rec_fantasy_points_exp","rush_fantasy_points_exp","pass_fantasy_points","rec_fantasy_points","rush_fantasy_points","total_yards_gained","total_yards_gained_exp","total_touchdown","total_touchdown_exp","total_first_down","total_first_down_exp","total_fantasy_points","total_fantasy_points_exp","pass_completions_diff","receptions_diff","pass_yards_gained_diff","rec_yards_gained_diff","rush_yards_gained_diff","pass_touchdown_diff","rec_touchdown_diff","rush_touchdown_diff","pass_first_down_diff","rec_first_down_diff","rush_first_down_diff","pass_fantasy_points_diff","rec_fantasy_points_diff","rush_fantasy_points_diff","total_yards_gained_diff","total_touchdown_diff","total_fantasy_points_diff","pass_attempt_team","rec_attempt_team","rush_attempt_team","pass_air_yards_team","rec_air_yards_team","pass_completions_team","receptions_team","pass_completions_exp_team","receptions_exp_team","pass_yards_gained_team","rec_yards_gained_team","rush_yards_gained_team","pass_yards_gained_exp_team","rec_yards_gained_exp_team","rush_yards_gained_exp_team","pass_touchdown_team","rec_touchdown_team","rush_touchdown_team","pass_touchdown_exp_team","rec_touchdown_exp_team","rush_touchdown_exp_team","pass_two_point_conv_team","rec_two_point_conv_team","rush_two_point_conv_team","pass_first_down_team","rec_first_down_team","rush_first_down_team","pass_interception_team","rec_interception_team","pass_interception_exp_team","rec_interception_exp_team","rec_fumble_lost_team","rush_fumble_lost_team","pass_fantasy_points_exp_team","rec_fantasy_points_exp_team","rush_fantasy_points_exp_team","pass_fantasy_points_team","rec_fantasy_points_team","rush_fantasy_points_team","pass_completions_diff_team","receptions_diff_team","pass_yards_gained_diff_team","rec_yards_gained_diff_team","rush_yards_gained_diff_team","pass_touchdown_diff_team","rec_touchdown_diff_team","rush_touchdown_diff_team","pass_first_down_diff_team","rec_first_down_diff_team","rush_first_down_diff_team","pass_interception_diff_team","rec_interception_diff_team","pass_fantasy_points_diff_team","rec_fantasy_points_diff_team","rush_fantasy_points_diff_team","total_yards_gained_team","total_yards_gained_exp_team","total_yards_gained_diff_team","total_touchdown_team","total_touchdown_exp_team","total_touchdown_diff_team","total_first_down_team","total_first_down_exp_team","total_fantasy_points_team","total_fantasy_points_exp_team","total_fantasy_points_diff_team","target_share","rush_share"
"2018","LA",11,"00-0033110","Tyler Higbee","TE",0,7,0,0,25,0,6,0,5.73,0,63,0,0,57.05,0,0,0,0,0,0.08,0,0,0,0,0,4,0,0,0,0,0.05,0,0,0,11.89,0,0,12.3,0,63,57.05,0,0.08,4,2.66,12.3,11.89,0,0.27,0,5.95,0,0,-0.08,0,0,1.34,0,0,0.41,0,5.95,-0.08,0.41,49,49,21,486,486,31,31,32.86,32.87,413,413,76,447.38,447.38,93.3,4,4,1,5.96,5.97,0.68,0,0,0,21,21,4,0,0,1.04,1.04,0,0,39.66,113.39,13.41,32.52,96.3,13.6,-1.86,-1.87,-34.38,-34.38,-17.3,-1.96,-1.97,0.32,0.34,0.349999999999999,0.1,-1.04,-1.04,-7.13999999999999,-17.09,0.19,489,540.68,-51.68,5,6.65,-1.65,25,24.55,109.9,126.8,-16.9,0.142857142857143,0
"2018","LA",11,"00-0033943","Josh Reynolds","WR",0,8,0,0,83,0,6,0,5.16,0,80,0,0,75.01,0,0,1,0,0,1.18,0,0,0,0,0,5,0,0,0,0,0.18,0,0,0,19.77,0,0,20,0,80,75.01,1,1.18,5,4.53,20,19.77,0,0.84,0,4.98999999999999,0,0,-0.18,0,0,0.47,0,0,0.23,0,4.98999999999999,-0.18,0.23,49,49,21,486,486,31,31,32.86,32.87,413,413,76,447.38,447.38,93.3,4,4,1,5.96,5.97,0.68,0,0,0,21,21,4,0,0,1.04,1.04,0,0,39.66,113.39,13.41,32.52,96.3,13.6,-1.86,-1.87,-34.38,-34.38,-17.3,-1.96,-1.97,0.32,0.34,0.349999999999999,0.1,-1.04,-1.04,-7.13999999999999,-17.09,0.19,489,540.68,-51.68,5,6.65,-1.65,25,24.55,109.9,126.8,-16.9,0.163265306122449,0
"2018","LA",11,NA,NA,NA,0,3,0,0,14,0,0,0,1.69,0,0,0,0,13.12,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,8.16,0,0,0,0,0,13.12,0,0.86,0,0.89,0,8.16,0,-1.69,0,-13.12,0,0,-0.86,0,0,-0.89,0,0,-8.16,0,-13.12,-0.86,-8.16,49,49,21,486,486,31,31,32.86,32.87,413,413,76,447.38,447.38,93.3,4,4,1,5.96,5.97,0.68,0,0,0,21,21,4,0,0,1.04,1.04,0,0,39.66,113.39,13.41,32.52,96.3,13.6,-1.86,-1.87,-34.38,-34.38,-17.3,-1.96,-1.97,0.32,0.34,0.349999999999999,0.1,-1.04,-1.04,-7.13999999999999,-17.09,0.19,489,540.68,-51.68,5,6.65,-1.65,25,24.55,109.9,126.8,-16.9,0.0612244897959184,0
"2018","KC",11,"00-0033040","Tyreek Hill","WR",0,14,0,0,251,0,10,0,8.39,0,215,0,0,155.33,0,0,2,0,0,0.62,0,0,0,0,0,8,0,0,1,0,0.59,0,0,0,27.64,0,0,43.5,0,215,155.33,2,0.62,8,5.96,43.5,27.64,0,1.61,0,59.67,0,0,1.38,0,0,2.04,0,0,15.86,0,59.67,1.38,15.86,46,46,20,467,467,33,33,31.66,31.66,478,478,98,402.91,402.9,99.41,6,6,0,2.52,2.52,1.52,0,0,0,21,21,2,3,3,1.19,1.2,0,0,23.83,87.1,19.06,37.12,116.8,9.8,1.34,1.34,75.09,75.1,-1.41,3.48,3.48,-1.52,2.15,2.17,-3.41,1.81,1.8,13.29,29.7,-9.26,576,502.31,73.69,6,4.04,1.96,23,24.24,126.6,106.16,20.44,0.304347826086957,0
"2018","LA",11,"00-0033895","Gerald Everett","TE",0,4,0,0,40,0,3,0,2.23,0,49,0,0,24.29,0,0,2,0,0,1.06,0,0,0,0,0,2,0,0,0,0,0.15,0,0,0,11.02,0,0,19.9,0,49,24.29,2,1.06,2,1.62,19.9,11.02,0,0.77,0,24.71,0,0,0.94,0,0,0.38,0,0,8.88,0,24.71,0.94,8.88,49,49,21,486,486,31,31,32.86,32.87,413,413,76,447.38,447.38,93.3,4,4,1,5.96,5.97,0.68,0,0,0,21,21,4,0,0,1.04,1.04,0,0,39.66,113.39,13.41,32.52,96.3,13.6,-1.86,-1.87,-34.38,-34.38,-17.3,-1.96,-1.97,0.32,0.34,0.349999999999999,0.1,-1.04,-1.04,-7.13999999999999,-17.09,0.19,489,540.68,-51.68,5,6.65,-1.65,25,24.55,109.9,126.8,-16.9,0.0816326530612245,0
"2018","KC",11,"00-0033923","Kareem Hunt","RB",0,4,14,0,11,0,3,0,3.1,0,41,70,0,31.26,63.23,0,1,0,0,0.14,0.74,0,0,0,0,2,2,0,0,0,0.04,0,0,0,7.07,10.79,0,13.1,7,111,94.49,1,0.88,4,4.89,20.1,17.86,0,-0.1,0,9.74,6.77,0,0.86,-0.74,0,0.56,-1.45,0,6.03,-3.79,16.51,0.12,2.24,46,46,20,467,467,33,33,31.66,31.66,478,478,98,402.91,402.9,99.41,6,6,0,2.52,2.52,1.52,0,0,0,21,21,2,3,3,1.19,1.2,0,0,23.83,87.1,19.06,37.12,116.8,9.8,1.34,1.34,75.09,75.1,-1.41,3.48,3.48,-1.52,2.15,2.17,-3.41,1.81,1.8,13.29,29.7,-9.26,576,502.31,73.69,6,4.04,1.96,23,24.24,126.6,106.16,20.44,0.0869565217391304,0.7
"2018","LA",11,"00-0034854","KhaDarel Hodge","WR",0,1,0,0,3,0,1,0,0.79,0,3,0,0,4.76,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,2.03,0,0,1.3,0,3,4.76,0,0.13,0,0.11,1.3,2.03,0,0.21,0,-1.76,0,0,-0.13,0,0,-0.11,0,0,-0.73,0,-1.76,-0.13,-0.73,49,49,21,486,486,31,31,32.86,32.87,413,413,76,447.38,447.38,93.3,4,4,1,5.96,5.97,0.68,0,0,0,21,21,4,0,0,1.04,1.04,0,0,39.66,113.39,13.41,32.52,96.3,13.6,-1.86,-1.87,-34.38,-34.38,-17.3,-1.96,-1.97,0.32,0.34,0.349999999999999,0.1,-1.04,-1.04,-7.13999999999999,-17.09,0.19,489,540.68,-51.68,5,6.65,-1.65,25,24.55,109.9,126.8,-16.9,0.0204081632653061,0
"2018","KC",11,"00-0030155","Demetrius Harris","TE",0,2,0,0,2,0,1,0,1.63,0,3,0,0,11.25,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,1,0,0.01,0,0,0,2.87,0,0,1.3,0,3,11.25,0,0.02,0,0.32,1.3,2.87,0,-0.63,0,-8.25,0,0,-0.02,0,0,-0.32,0,0,-1.57,0,-8.25,-0.02,-1.57,46,46,20,467,467,33,33,31.66,31.66,478,478,98,402.91,402.9,99.41,6,6,0,2.52,2.52,1.52,0,0,0,21,21,2,3,3,1.19,1.2,0,0,23.83,87.1,19.06,37.12,116.8,9.8,1.34,1.34,75.09,75.1,-1.41,3.48,3.48,-1.52,2.15,2.17,-3.41,1.81,1.8,13.29,29.7,-9.26,576,502.31,73.69,6,4.04,1.96,23,24.24,126.6,106.16,20.44,0.0434782608695652,0
"2018","KC",11,"00-0032775","Demarcus Robinson","WR",0,2,0,0,27,0,1,0,1.32,0,14,0,0,20.34,0,0,0,0,0,0.03,0,0,0,0,0,1,0,0,0,0,0.11,0,0,0,3.52,0,0,2.4,0,14,20.34,0,0.03,1,0.77,2.4,3.52,0,-0.32,0,-6.34,0,0,-0.03,0,0,0.23,0,0,-1.12,0,-6.34,-0.03,-1.12,46,46,20,467,467,33,33,31.66,31.66,478,478,98,402.91,402.9,99.41,6,6,0,2.52,2.52,1.52,0,0,0,21,21,2,3,3,1.19,1.2,0,0,23.83,87.1,19.06,37.12,116.8,9.8,1.34,1.34,75.09,75.1,-1.41,3.48,3.48,-1.52,2.15,2.17,-3.41,1.81,1.8,13.29,29.7,-9.26,576,502.31,73.69,6,4.04,1.96,23,24.24,126.6,106.16,20.44,0.0434782608695652,0
"2018","MIN",11,"00-0029604","Kirk Cousins","QB",46,0,1,371,0,30,0,28.97,0,262,0,5,298.21,0,6.15,2,0,0,2.19,0,0.18,1,0,0,15,0,0,2,0,1.31,0,0,0,20.14,0,1.67,16.48,0,0.5,267,304.36,2,2.37,15,15.43,16.98,21.81,1.03,0,-36.21,0,-1.15,-0.19,0,-0.18,-0.24,0,-0.19,-3.66,0,-1.17,-37.36,-0.37,-4.83,46,46,14,371,371,30,30,28.97,28.96,262,262,22,298.21,298.21,62.73,2,2,0,2.19,2.18,0.32,1,1,0,15,15,2,2,2,1.31,1.3,0,1,20.14,74.02,8.14,16.48,70.2,0.2,1.03,1.04,-36.21,-36.21,-40.73,-0.19,-0.18,-0.32,-0.24,-0.26,-2.37,0.69,0.7,-3.66,-3.82,-7.94,284,360.94,-76.94,2,2.5,-0.5,17,19.63,70.4,82.16,-11.76,0,0.0714285714285714
"2018","MIN",11,"00-0031588","Stefon Diggs","WR",0,18,0,0,147,0,13,0,11.2,0,126,0,0,108.58,0,0,1,0,0,1.31,0,0,0,0,0,6,0,0,0,0,0.45,0,0,0,29.89,0,0,31.6,0,126,108.58,1,1.31,6,5.58,31.6,29.89,0,1.8,0,17.42,0,0,-0.31,0,0,0.42,0,0,1.71,0,17.42,-0.31,1.71,46,46,14,371,371,30,30,28.97,28.96,262,262,22,298.21,298.21,62.73,2,2,0,2.19,2.18,0.32,1,1,0,15,15,2,2,2,1.31,1.3,0,1,20.14,74.02,8.14,16.48,70.2,0.2,1.03,1.04,-36.21,-36.21,-40.73,-0.19,-0.18,-0.32,-0.24,-0.26,-2.37,0.69,0.7,-3.66,-3.82,-7.94,284,360.94,-76.94,2,2.5,-0.5,17,19.63,70.4,82.16,-11.76,0.391304347826087,0
"2018","CHI",11,"00-0033869","Mitchell Trubisky","QB",31,0,10,244,0,20,0,21.26,0,165,0,43,252.8,0,45.81,1,0,0,0.63,0,0.18,2,0,0,12,0,4,2,0,0.58,0,0,0,13.87,0,5.65,10.6,0,4.3,208,298.61,1,0.81,16,17.19,14.9,19.52,-1.26,0,-87.8,0,-2.81,0.37,0,-0.18,-1.18,0,-0.00999999999999979,-3.27,0,-1.35,-90.61,0.19,-4.62,31,31,39,244,244,20,20,21.26,21.27,165,165,148,252.8,252.81,190.02,1,1,0,0.63,0.61,0.69,2,2,0,12,12,8,2,2,0.58,0.59,0,1,13.87,52.72,23.09,10.6,46.5,12.8,-1.26,-1.27,-87.8,-87.81,-42.02,0.37,0.39,-0.69,-1.18,-1.18,-1.56,1.42,1.41,-3.27,-6.22,-10.29,313,442.83,-129.83,1,1.3,-0.3,20,22.74,59.3,75.81,-16.51,0,0.256410256410256
"2018","CHI",11,"00-0029319","Josh Bellamy","WR",0,3,0,0,5,0,2,0,2.37,0,11,0,0,17.62,0,0,0,0,0,0.02,0,0,1,0,0,1,0,0,0,0,0.03,0,0,0,5.47,0,0,5.1,0,11,17.62,0,0.02,1,1.2,5.1,5.47,0,-0.37,0,-6.62,0,0,-0.02,0,0,-0.2,0,0,-0.37,0,-6.62,-0.02,-0.37,31,31,39,244,244,20,20,21.26,21.27,165,165,148,252.8,252.81,190.02,1,1,0,0.63,0.61,0.69,2,2,0,12,12,8,2,2,0.58,0.59,0,1,13.87,52.72,23.09,10.6,46.5,12.8,-1.26,-1.27,-87.8,-87.81,-42.02,0.37,0.39,-0.69,-1.18,-1.18,-1.56,1.42,1.41,-3.27,-6.22,-10.29,313,442.83,-129.83,1,1.3,-0.3,20,22.74,59.3,75.81,-16.51,0.0967741935483871,0
"2018","CHI",11,"00-0031228","Taylor Gabriel","WR",0,9,2,0,95,0,7,0,5.94,0,52,17,0,80.99,13.67,0,0,0,0,0.14,0.02,0,0,0,0,4,1,0,1,0,0.2,0,0,0,14.85,1.51,0,12.2,1.7,69,94.66,0,0.16,5,4.61,13.9,16.36,0,1.06,0,-28.99,3.33,0,-0.14,-0.02,0,0.02,0.37,0,-2.65,0.19,-25.66,-0.16,-2.46,31,31,39,244,244,20,20,21.26,21.27,165,165,148,252.8,252.81,190.02,1,1,0,0.63,0.61,0.69,2,2,0,12,12,8,2,2,0.58,0.59,0,1,13.87,52.72,23.09,10.6,46.5,12.8,-1.26,-1.27,-87.8,-87.81,-42.02,0.37,0.39,-0.69,-1.18,-1.18,-1.56,1.42,1.41,-3.27,-6.22,-10.29,313,442.83,-129.83,1,1.3,-0.3,20,22.74,59.3,75.81,-16.51,0.290322580645161,0.0512820512820513
"2018","MIN",11,"00-0033893","Dalvin Cook","RB",0,3,9,0,-5,0,3,0,2.4,0,-2,12,0,16.34,40.9,0,0,0,0,0.01,0.1,0,0,0,0,0,2,0,0,0,0.02,0,1,0,4.1,4.67,0,2.8,-0.8,10,57.24,0,0.11,2,3.51,2,8.77,0,0.6,0,-18.34,-28.9,0,-0.01,-0.1,0,-0.67,-0.84,0,-1.3,-5.47,-47.24,-0.11,-6.77,46,46,14,371,371,30,30,28.97,28.96,262,262,22,298.21,298.21,62.73,2,2,0,2.19,2.18,0.32,1,1,0,15,15,2,2,2,1.31,1.3,0,1,20.14,74.02,8.14,16.48,70.2,0.2,1.03,1.04,-36.21,-36.21,-40.73,-0.19,-0.18,-0.32,-0.24,-0.26,-2.37,0.69,0.7,-3.66,-3.82,-7.94,284,360.94,-76.94,2,2.5,-0.5,17,19.63,70.4,82.16,-11.76,0.0652173913043478,0.642857142857143
"2018","MIN",11,"00-0027981","Kyle Rudolph","TE",0,5,0,0,51,0,2,0,2.82,0,13,0,0,31.25,0,0,0,0,0,0.41,0,0,0,0,0,1,0,0,1,0,0.21,0,0,0,9.45,0,0,3.3,0,13,31.25,0,0.41,1,1.81,3.3,9.45,0,-0.82,0,-18.25,0,0,-0.41,0,0,-0.81,0,0,-6.15,0,-18.25,-0.41,-6.15,46,46,14,371,371,30,30,28.97,28.96,262,262,22,298.21,298.21,62.73,2,2,0,2.19,2.18,0.32,1,1,0,15,15,2,2,2,1.31,1.3,0,1,20.14,74.02,8.14,16.48,70.2,0.2,1.03,1.04,-36.21,-36.21,-40.73,-0.19,-0.18,-0.32,-0.24,-0.26,-2.37,0.69,0.7,-3.66,-3.82,-7.94,284,360.94,-76.94,2,2.5,-0.5,17,19.63,70.4,82.16,-11.76,0.108695652173913,0
"2018","CHI",11,"00-0032780","Jordan Howard","RB",0,1,18,0,0,0,1,0,0.53,0,2,63,0,3.74,84.55,0,0,0,0,0,0.12,0,0,0,0,0,1,0,0,0,0.01,0,0,0,0.92,9.17,0,1.2,6.3,65,88.29,0,0.12,1,3.51,7.5,10.09,0,0.47,0,-1.74,-21.55,0,0,-0.12,0,-0.12,-2.39,0,0.28,-2.87,-23.29,-0.12,-2.59,31,31,39,244,244,20,20,21.26,21.27,165,165,148,252.8,252.81,190.02,1,1,0,0.63,0.61,0.69,2,2,0,12,12,8,2,2,0.58,0.59,0,1,13.87,52.72,23.09,10.6,46.5,12.8,-1.26,-1.27,-87.8,-87.81,-42.02,0.37,0.39,-0.69,-1.18,-1.18,-1.56,1.42,1.41,-3.27,-6.22,-10.29,313,442.83,-129.83,1,1.3,-0.3,20,22.74,59.3,75.81,-16.51,0.032258064516129,0.461538461538462
"2018","CHI",11,"00-0030710","Trey Burton","TE",0,1,0,0,1,0,1,0,0.81,0,9,0,0,5.84,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.01,0,0,0,1.41,0,0,1.9,0,9,5.84,0,0,1,0.31,1.9,1.41,0,0.19,0,3.16,0,0,0,0,0,0.69,0,0,0.49,0,3.16,0,0.49,31,31,39,244,244,20,20,21.26,21.27,165,165,148,252.8,252.81,190.02,1,1,0,0.63,0.61,0.69,2,2,0,12,12,8,2,2,0.58,0.59,0,1,13.87,52.72,23.09,10.6,46.5,12.8,-1.26,-1.27,-87.8,-87.81,-42.02,0.37,0.39,-0.69,-1.18,-1.18,-1.56,1.42,1.41,-3.27,-6.22,-10.29,313,442.83,-129.83,1,1.3,-0.3,20,22.74,59.3,75.81,-16.51,0.032258064516129,0
"2018","MIN",11,"00-0030035","Adam Thielen","WR",0,12,0,0,110,0,7,0,7.32,0,66,0,0,83.92,0,0,0,0,0,0.23,0,0,1,0,0,5,0,0,0,0,0.36,0,0,0,18.13,0,0,15.6,0,66,83.92,0,0.23,5,4.47,15.6,18.13,0,-0.32,0,-17.92,0,0,-0.23,0,0,0.53,0,0,-2.53,0,-17.92,-0.23,-2.53,46,46,14,371,371,30,30,28.97,28.96,262,262,22,298.21,298.21,62.73,2,2,0,2.19,2.18,0.32,1,1,0,15,15,2,2,2,1.31,1.3,0,1,20.14,74.02,8.14,16.48,70.2,0.2,1.03,1.04,-36.21,-36.21,-40.73,-0.19,-0.18,-0.32,-0.24,-0.26,-2.37,0.69,0.7,-3.66,-3.82,-7.94,284,360.94,-76.94,2,2.5,-0.5,17,19.63,70.4,82.16,-11.76,0.260869565217391,0
"2018","CHI",11,"00-0031428","Allen Robinson","WR",0,7,0,0,86,0,3,0,4.42,0,39,0,0,69.17,0,0,0,0,0,0.08,0,0,0,0,0,3,0,0,1,0,0.19,0,0,0,11.83,0,0,6.9,0,39,69.17,0,0.08,3,4.11,6.9,11.83,0,-1.42,0,-30.17,0,0,-0.08,0,0,-1.11,0,0,-4.93,0,-30.17,-0.08,-4.93,31,31,39,244,244,20,20,21.26,21.27,165,165,148,252.8,252.81,190.02,1,1,0,0.63,0.61,0.69,2,2,0,12,12,8,2,2,0.58,0.59,0,1,13.87,52.72,23.09,10.6,46.5,12.8,-1.26,-1.27,-87.8,-87.81,-42.02,0.37,0.39,-0.69,-1.18,-1.18,-1.56,1.42,1.41,-3.27,-6.22,-10.29,313,442.83,-129.83,1,1.3,-0.3,20,22.74,59.3,75.81,-16.51,0.225806451612903,0
"2018","CHI",11,"00-0034353","Anthony Miller","WR",0,3,1,0,50,0,2,0,1.52,0,25,-1,0,27.19,4.98,0,1,0,0,0.34,0.16,0,0,0,0,1,0,0,0,0,0.09,0,0,0,6.28,1.44,0,10.5,-0.1,24,32.17,1,0.5,1,1.43,10.4,7.72,0,0.48,0,-2.19,-5.98,0,0.66,-0.16,0,-0.21,-0.22,0,4.22,-1.54,-8.17,0.5,2.68,31,31,39,244,244,20,20,21.26,21.27,165,165,148,252.8,252.81,190.02,1,1,0,0.63,0.61,0.69,2,2,0,12,12,8,2,2,0.58,0.59,0,1,13.87,52.72,23.09,10.6,46.5,12.8,-1.26,-1.27,-87.8,-87.81,-42.02,0.37,0.39,-0.69,-1.18,-1.18,-1.56,1.42,1.41,-3.27,-6.22,-10.29,313,442.83,-129.83,1,1.3,-0.3,20,22.74,59.3,75.81,-16.51,0.0967741935483871,0.0256410256410256
"2018","CHI",11,"00-0033556","Tarik Cohen","RB",0,5,7,0,-1,0,3,0,4.07,0,23,27,0,32.55,35.8,0,0,0,0,0.03,0.2,0,0,0,0,2,2,0,0,0,0.04,0,1,0,7.53,4.76,0,5.3,0.7,50,68.35,0,0.23,4,2.75,6,12.29,0,-1.07,0,-9.55,-8.8,0,-0.03,-0.2,0,0.32,0.93,0,-2.23,-4.06,-18.35,-0.23,-6.29,31,31,39,244,244,20,20,21.26,21.27,165,165,148,252.8,252.81,190.02,1,1,0,0.63,0.61,0.69,2,2,0,12,12,8,2,2,0.58,0.59,0,1,13.87,52.72,23.09,10.6,46.5,12.8,-1.26,-1.27,-87.8,-87.81,-42.02,0.37,0.39,-0.69,-1.18,-1.18,-1.56,1.42,1.41,-3.27,-6.22,-10.29,313,442.83,-129.83,1,1.3,-0.3,20,22.74,59.3,75.81,-16.51,0.161290322580645,0.179487179487179
"2018","CHI",11,"00-0032661","Ben Braunecker","TE",0,1,0,0,2,0,1,0,0.82,0,4,0,0,6.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,1.5,0,0,1.4,0,4,6.64,0,0,0,0.21,1.4,1.5,0,0.18,0,-2.64,0,0,0,0,0,-0.21,0,0,-0.1,0,-2.64,0,-0.1,31,31,39,244,244,20,20,21.26,21.27,165,165,148,252.8,252.81,190.02,1,1,0,0.63,0.61,0.69,2,2,0,12,12,8,2,2,0.58,0.59,0,1,13.87,52.72,23.09,10.6,46.5,12.8,-1.26,-1.27,-87.8,-87.81,-42.02,0.37,0.39,-0.69,-1.18,-1.18,-1.56,1.42,1.41,-3.27,-6.22,-10.29,313,442.83,-129.83,1,1.3,-0.3,20,22.74,59.3,75.81,-16.51,0.032258064516129,0
"2018","MIN",11,"00-0032951","Laquon Treadwell","WR",0,3,0,0,28,0,1,0,2.08,0,7,0,0,24.2,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,1,0,0.07,0,0,0,4.64,0,0,1.7,0,7,24.2,0,0.02,0,0.83,1.7,4.64,0,-1.08,0,-17.2,0,0,-0.02,0,0,-0.83,0,0,-2.94,0,-17.2,-0.02,-2.94,46,46,14,371,371,30,30,28.97,28.96,262,262,22,298.21,298.21,62.73,2,2,0,2.19,2.18,0.32,1,1,0,15,15,2,2,2,1.31,1.3,0,1,20.14,74.02,8.14,16.48,70.2,0.2,1.03,1.04,-36.21,-36.21,-40.73,-0.19,-0.18,-0.32,-0.24,-0.26,-2.37,0.69,0.7,-3.66,-3.82,-7.94,284,360.94,-76.94,2,2.5,-0.5,17,19.63,70.4,82.16,-11.76,0.0652173913043478,0
"2018","MIN",11,NA,NA,NA,0,1,0,0,0,0,0,0,0.74,0,0,0,0,3.94,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,1.28,0,0,0,0,0,3.94,0,0.02,0,0.13,0,1.28,0,-0.74,0,-3.94,0,0,-0.02,0,0,-0.13,0,0,-1.28,0,-3.94,-0.02,-1.28,46,46,14,371,371,30,30,28.97,28.96,262,262,22,298.21,298.21,62.73,2,2,0,2.19,2.18,0.32,1,1,0,15,15,2,2,2,1.31,1.3,0,1,20.14,74.02,8.14,16.48,70.2,0.2,1.03,1.04,-36.21,-36.21,-40.73,-0.19,-0.18,-0.32,-0.24,-0.26,-2.37,0.69,0.7,-3.66,-3.82,-7.94,284,360.94,-76.94,2,2.5,-0.5,17,19.63,70.4,82.16,-11.76,0.0217391304347826,0
"2018","MIN",11,"00-0032104","Ameer Abdullah","RB",0,1,0,0,1,0,1,0,0.79,0,10,0,0,5.13,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,1.49,0,0,2,0,10,5.13,0,0.03,0,0.13,2,1.49,0,0.21,0,4.87,0,0,-0.03,0,0,-0.13,0,0,0.51,0,4.87,-0.03,0.51,46,46,14,371,371,30,30,28.97,28.96,262,262,22,298.21,298.21,62.73,2,2,0,2.19,2.18,0.32,1,1,0,15,15,2,2,2,1.31,1.3,0,1,20.14,74.02,8.14,16.48,70.2,0.2,1.03,1.04,-36.21,-36.21,-40.73,-0.19,-0.18,-0.32,-0.24,-0.26,-2.37,0.69,0.7,-3.66,-3.82,-7.94,284,360.94,-76.94,2,2.5,-0.5,17,19.63,70.4,82.16,-11.76,0.0217391304347826,0
"2018","CHI",11,NA,NA,NA,0,1,0,0,6,0,0,0,0.79,0,0,0,0,9.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,1.72,0,0,0,0,0,9.07,0,0,0,0.36,0,1.72,0,-0.79,0,-9.07,0,0,0,0,0,-0.36,0,0,-1.72,0,-9.07,0,-1.72,31,31,39,244,244,20,20,21.26,21.27,165,165,148,252.8,252.81,190.02,1,1,0,0.63,0.61,0.69,2,2,0,12,12,8,2,2,0.58,0.59,0,1,13.87,52.72,23.09,10.6,46.5,12.8,-1.26,-1.27,-87.8,-87.81,-42.02,0.37,0.39,-0.69,-1.18,-1.18,-1.56,1.42,1.41,-3.27,-6.22,-10.29,313,442.83,-129.83,1,1.3,-0.3,20,22.74,59.3,75.81,-16.51,0.032258064516129,0
"2018","CHI",11,"00-0033896","Adam Shaheen","TE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.21,0,0,2,0,0,0,0,0,0,0,2,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0.79,0,0,0,0.79,31,31,39,244,244,20,20,21.26,21.27,165,165,148,252.8,252.81,190.02,1,1,0,0.63,0.61,0.69,2,2,0,12,12,8,2,2,0.58,0.59,0,1,13.87,52.72,23.09,10.6,46.5,12.8,-1.26,-1.27,-87.8,-87.81,-42.02,0.37,0.39,-0.69,-1.18,-1.18,-1.56,1.42,1.41,-3.27,-6.22,-10.29,313,442.83,-129.83,1,1.3,-0.3,20,22.74,59.3,75.81,-16.51,0,0
