"season","posteam","week","player_id","full_name","position","pass_attempt","rec_attempt","rush_attempt","pass_air_yards","rec_air_yards","pass_completions","receptions","pass_completions_exp","receptions_exp","pass_yards_gained","rec_yards_gained","rush_yards_gained","pass_yards_gained_exp","rec_yards_gained_exp","rush_yards_gained_exp","pass_touchdown","rec_touchdown","rush_touchdown","pass_touchdown_exp","rec_touchdown_exp","rush_touchdown_exp","pass_two_point_conv","rec_two_point_conv","rush_two_point_conv","pass_first_down","rec_first_down","rush_first_down","pass_interception","rec_interception","pass_interception_exp","rec_interception_exp","rec_fumble_lost","rush_fumble_lost","pass_fantasy_points_exp","rec_fantasy_points_exp","rush_fantasy_points_exp","pass_fantasy_points","rec_fantasy_points","rush_fantasy_points","total_yards_gained","total_yards_gained_exp","total_touchdown","total_touchdown_exp","total_first_down","total_first_down_exp","total_fantasy_points","total_fantasy_points_exp","pass_completions_diff","receptions_diff","pass_yards_gained_diff","rec_yards_gained_diff","rush_yards_gained_diff","pass_touchdown_diff","rec_touchdown_diff","rush_touchdown_diff","pass_first_down_diff","rec_first_down_diff","rush_first_down_diff","pass_fantasy_points_diff","rec_fantasy_points_diff","rush_fantasy_points_diff","total_yards_gained_diff","total_touchdown_diff","total_fantasy_points_diff","pass_attempt_team","rec_attempt_team","rush_attempt_team","pass_air_yards_team","rec_air_yards_team","pass_completions_team","receptions_team","pass_completions_exp_team","receptions_exp_team","pass_yards_gained_team","rec_yards_gained_team","rush_yards_gained_team","pass_yards_gained_exp_team","rec_yards_gained_exp_team","rush_yards_gained_exp_team","pass_touchdown_team","rec_touchdown_team","rush_touchdown_team","pass_touchdown_exp_team","rec_touchdown_exp_team","rush_touchdown_exp_team","pass_two_point_conv_team","rec_two_point_conv_team","rush_two_point_conv_team","pass_first_down_team","rec_first_down_team","rush_first_down_team","pass_interception_team","rec_interception_team","pass_interception_exp_team","rec_interception_exp_team","rec_fumble_lost_team","rush_fumble_lost_team","pass_fantasy_points_exp_team","rec_fantasy_points_exp_team","rush_fantasy_points_exp_team","pass_fantasy_points_team","rec_fantasy_points_team","rush_fantasy_points_team","pass_completions_diff_team","receptions_diff_team","pass_yards_gained_diff_team","rec_yards_gained_diff_team","rush_yards_gained_diff_team","pass_touchdown_diff_team","rec_touchdown_diff_team","rush_touchdown_diff_team","pass_first_down_diff_team","rec_first_down_diff_team","rush_first_down_diff_team","pass_interception_diff_team","rec_interception_diff_team","pass_fantasy_points_diff_team","rec_fantasy_points_diff_team","rush_fantasy_points_diff_team","total_yards_gained_team","total_yards_gained_exp_team","total_yards_gained_diff_team","total_touchdown_team","total_touchdown_exp_team","total_touchdown_diff_team","total_first_down_team","total_first_down_exp_team","total_fantasy_points_team","total_fantasy_points_exp_team","total_fantasy_points_diff_team"
"2020","DEN",4,"00-0034955","Brett Rypien","QB",31,0,5,302,0,19,0,19.28,0,242,0,-5,215.79,0,-5,2,0,0,1.21,0,0,0,0,0,10,0,0,3,0,0.67,0,0,0,12.14,0,-0.5,11.68,0,-0.5,237,210.79,2,1.21,10,9.64,11.18,11.64,-0.280000000000001,0,26.21,0,0,0.79,0,0,0.359999999999999,0,0,-0.460000000000001,0,0,26.21,0.79,-0.460000000000001,31,31,32,302,302,19,19,19.28,19.29,242,242,117,215.79,215.79,108.9,2,2,2,1.21,1.21,0.9,0,0,0,10,10,4,3,3,0.67,0.68,0,0,12.14,48.14,16.23,11.68,55.2,23.7,-0.280000000000001,-0.29,26.21,26.21,8.09999999999999,0.79,0.79,1.1,0.359999999999999,0.38,0.0900000000000001,2.33,2.32,-0.460000000000001,7.06,7.47,359,324.69,34.31,4,2.11,1.89,14,13.53,78.9,64.37,14.53
"2020","DEN",4,"00-0032144","Melvin Gordon","RB",0,3,23,0,7,0,2,0,2.32,0,11,107,0,18.3,96.18,0,0,2,0,0.03,0.83,0,0,0,0,1,4,0,0,0,0.02,0,0,0,4.31,14.59,0,3.1,22.7,118,114.48,2,0.86,5,4.27,25.8,18.9,0,-0.32,0,-7.3,10.82,0,-0.03,1.17,0,0.17,0.56,0,-1.21,8.11,3.52,1.14,6.9,31,31,32,302,302,19,19,19.28,19.29,242,242,117,215.79,215.79,108.9,2,2,2,1.21,1.21,0.9,0,0,0,10,10,4,3,3,0.67,0.68,0,0,12.14,48.14,16.23,11.68,55.2,23.7,-0.280000000000001,-0.29,26.21,26.21,8.09999999999999,0.79,0.79,1.1,0.359999999999999,0.38,0.0900000000000001,2.33,2.32,-0.460000000000001,7.06,7.47,359,324.69,34.31,4,2.11,1.89,14,13.53,78.9,64.37,14.53
"2020","DEN",4,"00-0033375","Tim Patrick","WR",0,7,0,0,100,0,6,0,3.49,0,113,0,0,48.91,0,0,1,0,0,0.6,0,0,0,0,0,4,0,0,0,0,0.24,0,0,0,11.95,0,0,23.3,0,113,48.91,1,0.6,4,2.11,23.3,11.95,0,2.51,0,64.09,0,0,0.4,0,0,1.89,0,0,11.35,0,64.09,0.4,11.35,31,31,32,302,302,19,19,19.28,19.29,242,242,117,215.79,215.79,108.9,2,2,2,1.21,1.21,0.9,0,0,0,10,10,4,3,3,0.67,0.68,0,0,12.14,48.14,16.23,11.68,55.2,23.7,-0.280000000000001,-0.29,26.21,26.21,8.09999999999999,0.79,0.79,1.1,0.359999999999999,0.38,0.0900000000000001,2.33,2.32,-0.460000000000001,7.06,7.47,359,324.69,34.31,4,2.11,1.89,14,13.53,78.9,64.37,14.53
"2020","DEN",4,"00-0035644","Noah Fant","TE",0,6,0,0,14,0,5,0,4.22,0,35,0,0,30.03,0,0,0,0,0,0.05,0,0,0,0,0,1,0,0,0,0,0.07,0,0,0,7.54,0,0,8.5,0,35,30.03,0,0.05,1,0.97,8.5,7.54,0,0.78,0,4.97,0,0,-0.05,0,0,0.03,0,0,0.96,0,4.97,-0.05,0.96,31,31,32,302,302,19,19,19.28,19.29,242,242,117,215.79,215.79,108.9,2,2,2,1.21,1.21,0.9,0,0,0,10,10,4,3,3,0.67,0.68,0,0,12.14,48.14,16.23,11.68,55.2,23.7,-0.280000000000001,-0.29,26.21,26.21,8.09999999999999,0.79,0.79,1.1,0.359999999999999,0.38,0.0900000000000001,2.33,2.32,-0.460000000000001,7.06,7.47,359,324.69,34.31,4,2.11,1.89,14,13.53,78.9,64.37,14.53
"2020","DEN",4,"00-0034838","Royce Freeman","RB",0,2,3,0,3,0,2,0,1.48,0,6,6,0,11.35,12.47,0,0,0,0,0.04,0.01,0,0,0,0,1,0,0,0,0,0.01,0,0,0,2.86,1.28,0,2.6,0.6,12,23.82,0,0.05,1,1.16,3.2,4.14,0,0.52,0,-5.35,-6.47,0,-0.04,-0.01,0,0.08,-0.24,0,-0.26,-0.68,-11.82,-0.05,-0.94,31,31,32,302,302,19,19,19.28,19.29,242,242,117,215.79,215.79,108.9,2,2,2,1.21,1.21,0.9,0,0,0,10,10,4,3,3,0.67,0.68,0,0,12.14,48.14,16.23,11.68,55.2,23.7,-0.280000000000001,-0.29,26.21,26.21,8.09999999999999,0.79,0.79,1.1,0.359999999999999,0.38,0.0900000000000001,2.33,2.32,-0.460000000000001,7.06,7.47,359,324.69,34.31,4,2.11,1.89,14,13.53,78.9,64.37,14.53
"2020","NYJ",4,"00-0030108","Ryan Griffin","TE",0,3,0,0,3,0,3,0,2.33,0,10,0,0,14.2,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,3.83,0,0,4,0,10,14.2,0,0.01,0,0.43,4,3.83,0,0.67,0,-4.2,0,0,-0.01,0,0,-0.43,0,0,0.17,0,-4.2,-0.01,0.17,44,44,24,439,439,25,25,26.74,26.73,246,246,129,314.19,314.2,119.05,0,0,1,1.82,1.82,0.17,0,0,0,11,11,5,0,0,1,1.01,0,0,18.96,70.2,12.9,9.84,49.6,18.9,-1.74,-1.73,-68.19,-68.2,9.95,-1.82,-1.82,0.83,-5.39,-5.37,-1.31,-1,-1.01,-9.12,-20.6,6,375,433.25,-58.25,1,1.99,-0.99,16,22.68,68.5,83.1,-14.6
"2020","NYJ",4,"00-0035510","Jeff Smith","WR",0,9,0,0,105,0,7,0,5.47,0,81,0,0,73.03,0,0,0,0,0,0.07,0,0,0,0,0,4,0,0,0,0,0.22,0,0,0,13.19,0,0,15.1,0,81,73.03,0,0.07,4,3.41,15.1,13.19,0,1.53,0,7.97,0,0,-0.07,0,0,0.59,0,0,1.91,0,7.97,-0.07,1.91,44,44,24,439,439,25,25,26.74,26.73,246,246,129,314.19,314.2,119.05,0,0,1,1.82,1.82,0.17,0,0,0,11,11,5,0,0,1,1.01,0,0,18.96,70.2,12.9,9.84,49.6,18.9,-1.74,-1.73,-68.19,-68.2,9.95,-1.82,-1.82,0.83,-5.39,-5.37,-1.31,-1,-1.01,-9.12,-20.6,6,375,433.25,-58.25,1,1.99,-0.99,16,22.68,68.5,83.1,-14.6
"2020","NYJ",4,"00-0026158","Joe Flacco","QB",2,0,0,8,0,2,0,1.58,0,16,0,0,13.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0.48,0,0,0.64,0,0,16,13.06,0,0,0,0.17,0.64,0.48,0.42,0,2.94,0,0,0,0,0,-0.17,0,0,0.16,0,0,2.94,0,0.16,44,44,24,439,439,25,25,26.74,26.73,246,246,129,314.19,314.2,119.05,0,0,1,1.82,1.82,0.17,0,0,0,11,11,5,0,0,1,1.01,0,0,18.96,70.2,12.9,9.84,49.6,18.9,-1.74,-1.73,-68.19,-68.2,9.95,-1.82,-1.82,0.83,-5.39,-5.37,-1.31,-1,-1.01,-9.12,-20.6,6,375,433.25,-58.25,1,1.99,-0.99,16,22.68,68.5,83.1,-14.6
"2020","DEN",4,"00-0032394","Nick Vannett","TE",0,2,0,0,12,0,1,0,1.51,0,7,0,0,15.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.03,0,0,0,3.04,0,0,1.7,0,7,15.13,0,0,0,0.61,1.7,3.04,0,-0.51,0,-8.13,0,0,0,0,0,-0.61,0,0,-1.34,0,-8.13,0,-1.34,31,31,32,302,302,19,19,19.28,19.29,242,242,117,215.79,215.79,108.9,2,2,2,1.21,1.21,0.9,0,0,0,10,10,4,3,3,0.67,0.68,0,0,12.14,48.14,16.23,11.68,55.2,23.7,-0.280000000000001,-0.29,26.21,26.21,8.09999999999999,0.79,0.79,1.1,0.359999999999999,0.38,0.0900000000000001,2.33,2.32,-0.460000000000001,7.06,7.47,359,324.69,34.31,4,2.11,1.89,14,13.53,78.9,64.37,14.53
"2020","DEN",4,"00-0036407","Jerry Jeudy","WR",0,4,0,0,70,0,2,0,2.09,0,61,0,0,35.21,0,0,1,0,0,0.19,0,0,0,0,0,2,0,0,1,0,0.12,0,0,0,6.77,0,0,14.1,0,61,35.21,1,0.19,2,1.49,14.1,6.77,0,-0.0899999999999999,0,25.79,0,0,0.81,0,0,0.51,0,0,7.33,0,25.79,0.81,7.33,31,31,32,302,302,19,19,19.28,19.29,242,242,117,215.79,215.79,108.9,2,2,2,1.21,1.21,0.9,0,0,0,10,10,4,3,3,0.67,0.68,0,0,12.14,48.14,16.23,11.68,55.2,23.7,-0.280000000000001,-0.29,26.21,26.21,8.09999999999999,0.79,0.79,1.1,0.359999999999999,0.38,0.0900000000000001,2.33,2.32,-0.460000000000001,7.06,7.47,359,324.69,34.31,4,2.11,1.89,14,13.53,78.9,64.37,14.53
"2020","DEN",4,"00-0034370","DaeSean Hamilton","WR",0,3,0,0,66,0,1,0,1.43,0,9,0,0,26.71,0,0,0,0,0,0.1,0,0,0,0,0,1,0,0,1,0,0.11,0,0,0,4.67,0,0,1.9,0,9,26.71,0,0.1,1,1.5,1.9,4.67,0,-0.43,0,-17.71,0,0,-0.1,0,0,-0.5,0,0,-2.77,0,-17.71,-0.1,-2.77,31,31,32,302,302,19,19,19.28,19.29,242,242,117,215.79,215.79,108.9,2,2,2,1.21,1.21,0.9,0,0,0,10,10,4,3,3,0.67,0.68,0,0,12.14,48.14,16.23,11.68,55.2,23.7,-0.280000000000001,-0.29,26.21,26.21,8.09999999999999,0.79,0.79,1.1,0.359999999999999,0.38,0.0900000000000001,2.33,2.32,-0.460000000000001,7.06,7.47,359,324.69,34.31,4,2.11,1.89,14,13.53,78.9,64.37,14.53
"2020","NYJ",4,"00-0036145","Lawrence Cager","WR",0,2,0,0,48,0,0,0,0.73,0,0,0,0,17.17,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,4.14,0,0,0,0,0,17.17,0,0.28,0,0.71,0,4.14,0,-0.73,0,-17.17,0,0,-0.28,0,0,-0.71,0,0,-4.14,0,-17.17,-0.28,-4.14,44,44,24,439,439,25,25,26.74,26.73,246,246,129,314.19,314.2,119.05,0,0,1,1.82,1.82,0.17,0,0,0,11,11,5,0,0,1,1.01,0,0,18.96,70.2,12.9,9.84,49.6,18.9,-1.74,-1.73,-68.19,-68.2,9.95,-1.82,-1.82,0.83,-5.39,-5.37,-1.31,-1,-1.01,-9.12,-20.6,6,375,433.25,-58.25,1,1.99,-0.99,16,22.68,68.5,83.1,-14.6
"2020","DEN",4,NA,NA,NA,0,3,0,0,30,0,0,0,1.95,0,0,0,0,24.82,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,5.65,0,0,0,0,0,24.82,0,0.2,0,1.05,0,5.65,0,-1.95,0,-24.82,0,0,-0.2,0,0,-1.05,0,0,-5.65,0,-24.82,-0.2,-5.65,31,31,32,302,302,19,19,19.28,19.29,242,242,117,215.79,215.79,108.9,2,2,2,1.21,1.21,0.9,0,0,0,10,10,4,3,3,0.67,0.68,0,0,12.14,48.14,16.23,11.68,55.2,23.7,-0.280000000000001,-0.29,26.21,26.21,8.09999999999999,0.79,0.79,1.1,0.359999999999999,0.38,0.0900000000000001,2.33,2.32,-0.460000000000001,7.06,7.47,359,324.69,34.31,4,2.11,1.89,14,13.53,78.9,64.37,14.53
"2020","NYJ",4,"00-0034766","Christopher Herndon","TE",0,3,0,0,16,0,1,0,2.3,0,11,0,0,21.1,0,0,0,0,0,0.01,0,0,0,0,0,1,0,0,0,0,0.05,0,0,0,5.55,0,0,2.1,0,11,21.1,0,0.01,1,0.9,2.1,5.55,0,-1.3,0,-10.1,0,0,-0.01,0,0,0.1,0,0,-3.45,0,-10.1,-0.01,-3.45,44,44,24,439,439,25,25,26.74,26.73,246,246,129,314.19,314.2,119.05,0,0,1,1.82,1.82,0.17,0,0,0,11,11,5,0,0,1,1.01,0,0,18.96,70.2,12.9,9.84,49.6,18.9,-1.74,-1.73,-68.19,-68.2,9.95,-1.82,-1.82,0.83,-5.39,-5.37,-1.31,-1,-1.01,-9.12,-20.6,6,375,433.25,-58.25,1,1.99,-0.99,16,22.68,68.5,83.1,-14.6
"2020","NYJ",4,"00-0034799","Kalen Ballage","RB",0,3,0,0,25,0,2,0,1.9,0,11,0,0,18.75,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,5.66,0,0,3.1,0,11,18.75,0,0.31,0,0.77,3.1,5.66,0,0.1,0,-7.75,0,0,-0.31,0,0,-0.77,0,0,-2.56,0,-7.75,-0.31,-2.56,44,44,24,439,439,25,25,26.74,26.73,246,246,129,314.19,314.2,119.05,0,0,1,1.82,1.82,0.17,0,0,0,11,11,5,0,0,1,1.01,0,0,18.96,70.2,12.9,9.84,49.6,18.9,-1.74,-1.73,-68.19,-68.2,9.95,-1.82,-1.82,0.83,-5.39,-5.37,-1.31,-1,-1.01,-9.12,-20.6,6,375,433.25,-58.25,1,1.99,-0.99,16,22.68,68.5,83.1,-14.6
"2020","DEN",4,"00-0033564","Jake Butt","TE",0,1,0,0,0,0,0,0,0.8,0,0,0,0,5.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,1.35,0,0,0,0,0,5.33,0,0,0,0.14,0,1.35,0,-0.8,0,-5.33,0,0,0,0,0,-0.14,0,0,-1.35,0,-5.33,0,-1.35,31,31,32,302,302,19,19,19.28,19.29,242,242,117,215.79,215.79,108.9,2,2,2,1.21,1.21,0.9,0,0,0,10,10,4,3,3,0.67,0.68,0,0,12.14,48.14,16.23,11.68,55.2,23.7,-0.280000000000001,-0.29,26.21,26.21,8.09999999999999,0.79,0.79,1.1,0.359999999999999,0.38,0.0900000000000001,2.33,2.32,-0.460000000000001,7.06,7.47,359,324.69,34.31,4,2.11,1.89,14,13.53,78.9,64.37,14.53
"2020","NYJ",4,NA,NA,NA,0,1,0,0,11,0,0,0,0.54,0,0,0,0,7.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,1.33,0,0,0,0,0,7.85,0,0,0,0.56,0,1.33,0,-0.54,0,-7.85,0,0,0,0,0,-0.56,0,0,-1.33,0,-7.85,0,-1.33,44,44,24,439,439,25,25,26.74,26.73,246,246,129,314.19,314.2,119.05,0,0,1,1.82,1.82,0.17,0,0,0,11,11,5,0,0,1,1.01,0,0,18.96,70.2,12.9,9.84,49.6,18.9,-1.74,-1.73,-68.19,-68.2,9.95,-1.82,-1.82,0.83,-5.39,-5.37,-1.31,-1,-1.01,-9.12,-20.6,6,375,433.25,-58.25,1,1.99,-0.99,16,22.68,68.5,83.1,-14.6
"2020","CHI",4,"00-0029567","Nick Foles","QB",42,0,2,373,0,26,0,27.13,0,249,0,-1,293.76,0,2.44,1,0,0,0.99,0,0.1,0,0,0,12,0,0,1,0,1.35,0,0,0,13,0,0.82,11.96,0,-0.1,248,296.2,1,1.09,12,15.1,11.86,13.82,-1.13,0,-44.76,0,-3.44,0.01,0,-0.1,-2.86,0,-0.24,-1.04,0,-0.92,-48.2,-0.0900000000000001,-1.96,42,42,16,373,373,26,26,27.13,27.13,249,249,28,293.76,293.76,66.57,1,1,0,0.99,0.99,0.15,0,0,1,12,12,2,1,1,1.35,1.34,0,0,13,62.44,8.19,11.96,56.9,4.8,-1.13,-1.13,-44.76,-44.76,-38.57,0.01,0.00999999999999997,-0.15,-2.86,-2.88,-2.33,-0.35,-0.34,-1.04,-5.54,-3.39,277,360.33,-83.33,1,1.14,-0.14,14,19.21,61.7,70.63,-8.93
"2020","CHI",4,"00-0036309","Darnell Mooney","WR",0,9,1,0,123,0,5,0,5.29,0,52,-3,0,69.24,5.64,0,0,0,0,0.03,0,0,0,0,0,2,0,0,0,0,0.32,0,0,0,12.42,0.58,0,10.2,-0.3,49,74.88,0,0.03,2,3.24,9.9,13,0,-0.29,0,-17.24,-8.64,0,-0.03,0,0,-0.94,-0.3,0,-2.22,-0.88,-25.88,-0.03,-3.1,42,42,16,373,373,26,26,27.13,27.13,249,249,28,293.76,293.76,66.57,1,1,0,0.99,0.99,0.15,0,0,1,12,12,2,1,1,1.35,1.34,0,0,13,62.44,8.19,11.96,56.9,4.8,-1.13,-1.13,-44.76,-44.76,-38.57,0.01,0.00999999999999997,-0.15,-2.86,-2.88,-2.33,-0.35,-0.34,-1.04,-5.54,-3.39,277,360.33,-83.33,1,1.14,-0.14,14,19.21,61.7,70.63,-8.93
"2020","CHI",4,"00-0030578","Cordarrelle Patterson","WR",0,2,3,0,35,0,1,0,1.12,0,0,5,0,15.47,14.48,0,0,0,0,0.04,0.01,0,0,0,0,0,0,0,0,0,0.11,0,0,0,2.91,1.52,0,1,0.5,5,29.95,0,0.05,0,1.51,1.5,4.43,0,-0.12,0,-15.47,-9.48,0,-0.04,-0.01,0,-0.55,-0.96,0,-1.91,-1.02,-24.95,-0.05,-2.93,42,42,16,373,373,26,26,27.13,27.13,249,249,28,293.76,293.76,66.57,1,1,0,0.99,0.99,0.15,0,0,1,12,12,2,1,1,1.35,1.34,0,0,13,62.44,8.19,11.96,56.9,4.8,-1.13,-1.13,-44.76,-44.76,-38.57,0.01,0.00999999999999997,-0.15,-2.86,-2.88,-2.33,-0.35,-0.34,-1.04,-5.54,-3.39,277,360.33,-83.33,1,1.14,-0.14,14,19.21,61.7,70.63,-8.93
"2020","CHI",4,"00-0031428","Allen Robinson","WR",0,10,0,0,131,0,7,0,5.57,0,101,0,0,77.87,0,0,1,0,0,0.52,0,0,0,0,0,5,0,0,0,0,0.43,0,0,0,16.48,0,0,23.1,0,101,77.87,1,0.52,5,4.27,23.1,16.48,0,1.43,0,23.13,0,0,0.48,0,0,0.73,0,0,6.62,0,23.13,0.48,6.62,42,42,16,373,373,26,26,27.13,27.13,249,249,28,293.76,293.76,66.57,1,1,0,0.99,0.99,0.15,0,0,1,12,12,2,1,1,1.35,1.34,0,0,13,62.44,8.19,11.96,56.9,4.8,-1.13,-1.13,-44.76,-44.76,-38.57,0.01,0.00999999999999997,-0.15,-2.86,-2.88,-2.33,-0.35,-0.34,-1.04,-5.54,-3.39,277,360.33,-83.33,1,1.14,-0.14,14,19.21,61.7,70.63,-8.93
"2020","IND",4,"00-0022942","Philip Rivers","QB",29,0,3,230,0,16,0,18.8,0,190,0,-4,214.56,0,-3,1,0,0,1.68,0,0,0,0,0,9,0,0,0,0,0.64,0,0,0,14.01,0,-0.3,11.6,0,-0.4,186,211.56,1,1.68,9,11.35,11.2,13.71,-2.8,0,-24.56,0,-1,-0.68,0,0,-2.35,0,0,-2.41,0,-0.1,-25.56,-0.68,-2.51,29,29,38,230,230,16,16,18.8,18.8,190,190,103,214.56,214.56,147.26,1,1,0,1.68,1.66,0.65,0,0,0,9,9,5,0,0,0.64,0.63,0,0,14.01,50.28,18.7,11.6,41,10.3,-2.8,-2.8,-24.56,-24.56,-44.26,-0.68,-0.66,-0.65,-2.35,-2.36,-1.24,-0.64,-0.63,-2.41,-9.28,-8.4,293,361.82,-68.82,1,2.31,-1.31,14,17.6,51.3,68.98,-17.68
"2020","IND",4,"00-0033251","Zach Pascal","WR",0,8,0,0,111,0,3,0,4.37,0,58,0,0,67.91,0,0,0,0,0,0.78,0,0,0,0,0,1,0,0,0,0,0.26,0,0,0,15.84,0,0,8.8,0,58,67.91,0,0.78,1,2.7,8.8,15.84,0,-1.37,0,-9.91,0,0,-0.78,0,0,-1.7,0,0,-7.04,0,-9.91,-0.78,-7.04,29,29,38,230,230,16,16,18.8,18.8,190,190,103,214.56,214.56,147.26,1,1,0,1.68,1.66,0.65,0,0,0,9,9,5,0,0,0.64,0.63,0,0,14.01,50.28,18.7,11.6,41,10.3,-2.8,-2.8,-24.56,-24.56,-44.26,-0.68,-0.66,-0.65,-2.35,-2.36,-1.24,-0.64,-0.63,-2.41,-9.28,-8.4,293,361.82,-68.82,1,2.31,-1.31,14,17.6,51.3,68.98,-17.68
"2020","IND",4,"00-0030710","Trey Burton","TE",0,5,0,0,29,0,2,0,3.61,0,16,0,0,36.34,0,0,0,0,0,0.03,0,0,0,0,0,2,0,0,0,0,0.05,0,0,0,7.43,0,0,3.6,0,16,36.34,0,0.03,2,2.42,3.6,7.43,0,-1.61,0,-20.34,0,0,-0.03,0,0,-0.42,0,0,-3.83,0,-20.34,-0.03,-3.83,29,29,38,230,230,16,16,18.8,18.8,190,190,103,214.56,214.56,147.26,1,1,0,1.68,1.66,0.65,0,0,0,9,9,5,0,0,0.64,0.63,0,0,14.01,50.28,18.7,11.6,41,10.3,-2.8,-2.8,-24.56,-24.56,-44.26,-0.68,-0.66,-0.65,-2.35,-2.36,-1.24,-0.64,-0.63,-2.41,-9.28,-8.4,293,361.82,-68.82,1,2.31,-1.31,14,17.6,51.3,68.98,-17.68
"2020","IND",4,"00-0033217","Mo Alie-Cox","TE",0,2,0,0,7,0,1,0,1.24,0,13,0,0,6.48,0,0,1,0,0,0.57,0,0,0,0,0,1,0,0,0,0,0.04,0,0,0,5.3,0,0,8.3,0,13,6.48,1,0.57,1,1.03,8.3,5.3,0,-0.24,0,6.52,0,0,0.43,0,0,-0.03,0,0,3,0,6.52,0.43,3,29,29,38,230,230,16,16,18.8,18.8,190,190,103,214.56,214.56,147.26,1,1,0,1.68,1.66,0.65,0,0,0,9,9,5,0,0,0.64,0.63,0,0,14.01,50.28,18.7,11.6,41,10.3,-2.8,-2.8,-24.56,-24.56,-44.26,-0.68,-0.66,-0.65,-2.35,-2.36,-1.24,-0.64,-0.63,-2.41,-9.28,-8.4,293,361.82,-68.82,1,2.31,-1.31,14,17.6,51.3,68.98,-17.68
"2020","CHI",4,"00-0025396",NA,NA,0,2,0,0,7,0,2,0,1.55,0,11,0,0,12.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,2.82,0,0,3.1,0,11,12.48,0,0,0,0.22,3.1,2.82,0,0.45,0,-1.48,0,0,0,0,0,-0.22,0,0,0.28,0,-1.48,0,0.28,42,42,16,373,373,26,26,27.13,27.13,249,249,28,293.76,293.76,66.57,1,1,0,0.99,0.99,0.15,0,0,1,12,12,2,1,1,1.35,1.34,0,0,13,62.44,8.19,11.96,56.9,4.8,-1.13,-1.13,-44.76,-44.76,-38.57,0.01,0.00999999999999997,-0.15,-2.86,-2.88,-2.33,-0.35,-0.34,-1.04,-5.54,-3.39,277,360.33,-83.33,1,1.14,-0.14,14,19.21,61.7,70.63,-8.93
"2020","CHI",4,"00-0027696","Jimmy Graham","TE",0,5,0,0,26,0,4,0,3.7,0,33,0,0,33.04,0,0,0,0,0,0.01,0,0,0,0,0,3,0,0,0,0,0.07,0,0,0,7.05,0,0,7.3,0,33,33.04,0,0.01,3,2.11,7.3,7.05,0,0.3,0,-0.0399999999999991,0,0,-0.01,0,0,0.89,0,0,0.25,0,-0.0399999999999991,-0.01,0.25,42,42,16,373,373,26,26,27.13,27.13,249,249,28,293.76,293.76,66.57,1,1,0,0.99,0.99,0.15,0,0,1,12,12,2,1,1,1.35,1.34,0,0,13,62.44,8.19,11.96,56.9,4.8,-1.13,-1.13,-44.76,-44.76,-38.57,0.01,0.00999999999999997,-0.15,-2.86,-2.88,-2.33,-0.35,-0.34,-1.04,-5.54,-3.39,277,360.33,-83.33,1,1.14,-0.14,14,19.21,61.7,70.63,-8.93
"2020","IND",4,"00-0034395","Daurice Fountain","WR",0,1,0,0,5,0,0,0,0.73,0,0,0,0,6.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,1.39,0,0,0,0,0,6.46,0,0,0,0.72,0,1.39,0,-0.73,0,-6.46,0,0,0,0,0,-0.72,0,0,-1.39,0,-6.46,0,-1.39,29,29,38,230,230,16,16,18.8,18.8,190,190,103,214.56,214.56,147.26,1,1,0,1.68,1.66,0.65,0,0,0,9,9,5,0,0,0.64,0.63,0,0,14.01,50.28,18.7,11.6,41,10.3,-2.8,-2.8,-24.56,-24.56,-44.26,-0.68,-0.66,-0.65,-2.35,-2.36,-1.24,-0.64,-0.63,-2.41,-9.28,-8.4,293,361.82,-68.82,1,2.31,-1.31,14,17.6,51.3,68.98,-17.68
"2020","CHI",4,"00-0030155","Demetrius Harris","TE",0,2,0,0,5,0,1,0,1.47,0,6,0,0,10.12,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,3.42,0,0,1.6,0,6,10.12,0,0.16,0,0.69,1.6,3.42,0,-0.47,0,-4.12,0,0,-0.16,0,0,-0.69,0,0,-1.82,0,-4.12,-0.16,-1.82,42,42,16,373,373,26,26,27.13,27.13,249,249,28,293.76,293.76,66.57,1,1,0,0.99,0.99,0.15,0,0,1,12,12,2,1,1,1.35,1.34,0,0,13,62.44,8.19,11.96,56.9,4.8,-1.13,-1.13,-44.76,-44.76,-38.57,0.01,0.00999999999999997,-0.15,-2.86,-2.88,-2.33,-0.35,-0.34,-1.04,-5.54,-3.39,277,360.33,-83.33,1,1.14,-0.14,14,19.21,61.7,70.63,-8.93
